■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2011-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1750,Light from the dead bulb,,"107,612",0.00%,"107,612",132,132,1,1,한국,한국,,,,,,
1750,Mr.GARBAGE,,"107,612",0.00%,"107,612",132,132,1,1,한국,한국,,,,,,
1750,Panopticon,,"107,612",0.00%,"107,612",132,132,1,1,한국,한국,,,,,,
1750,The Scapegoat,,"107,612",0.00%,"107,612",132,132,1,1,한국,한국,,,,,,
1750,itinerary,,"107,612",0.00%,"107,612",132,132,1,1,한국,한국,,,,,,
1750,아무 것도 바꾸지 마라,,"706,000",0.00%,"706,000",132,132,1,3,포르투갈,"포르투갈,프랑스",,,15세이상관람가,다큐멘터리,페드로 코스타,
1750,증오,1997-11-08,"833,000",0.00%,"833,000",132,132,1,4,프랑스,프랑스,,,청소년관람불가,"드라마,범죄",마티유 카소비츠,"뱅상 카셀,위베르 쿤데,세이드 타그마오우이"
1762,L,,"92,521",0.00%,"92,521",131,131,1,2,브라질,브라질,,,,"드라마,멜로/로맨스",타이스 후지나가,
1762,달콤씁쓸한 인생,,"92,521",0.00%,"92,521",131,131,1,2,한국,한국,,,,"코미디,드라마",권순중,
1762,루미나리,,"92,521",0.00%,"92,521",131,131,1,2,아르헨티나,아르헨티나,,,전체관람가,애니메이션,후안 파블로 자라멜라,
1762,소준문 감독 특별전,,"1,100,000",0.00%,"1,100,000",131,131,1,2,한국,한국,,,,드라마,소준문,
1762,수평선,,"92,521",0.00%,"92,521",131,131,1,2,루마니아,루마니아,,,,판타지,폴 네고에스쿠,
1762,잠자는 미녀,,"725,000",0.00%,"725,000",131,131,1,3,이탈리아,"이탈리아,프랑스",,,,드라마,마르코 벨로치오,
1762,첫 눈에 반한 사랑,,"92,521",0.00%,"92,521",131,131,1,2,스페인,"스페인,영국",,,,"코미디,드라마",마크 플레인,
1762,캐롤라인,,"92,259",0.00%,"92,259",131,131,1,2,미국,미국,,,,"드라마,코미디",대니 아벨,카슨 그란트
1762,판타스틱 플래닛,2004-04-09,"1,041,000",0.00%,"5,167,500",131,723,1,2,프랑스,프랑스,,㈜영화사 백두대간,12세관람가,애니메이션,르네 랄루,
1771,인류문명 오디세이,,"393,853",0.00%,"393,853",130,130,1,3,캐나다,캐나다,,,,다큐멘터리,"마티유 로이,해롤드 크룩스",
1772,SICAF2012_픽사 이야기 2,,"645,000",0.00%,"645,000",129,129,1,1,한국,한국,,,전체관람가,기타,,
1772,고래뱃속,,"38,555",0.00%,"38,555",129,129,1,4,영국,영국,,,12세이상관람가,애니메이션,줄리아 포트,
1772,공주와 개구리,2010-01-21,"562,000",0.00%,"707,355,000",129,"104,274",1,2,미국,미국,월트디즈니 애니메이션 스튜디오,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,멜로/로맨스","존 머스커,론 클레멘츠","애니카 노니 로즈,브루노 캄포스,키스 데이빗"
1772,난 고양이를 묻는 쥐들을 봤어,,"40,610",0.00%,"40,610",129,129,1,6,중국,중국,,,전체관람가,애니메이션,드미트리 겔러,
1772,바이킹의 후예,,"26,897",0.00%,"26,897",129,129,1,3,덴마크,덴마크,,,12세이상관람가,애니메이션,,
1772,언더월드,,"188,020",0.00%,"188,020",129,129,2,4,대만,대만,,,,애니메이션,,
1772,인디애니페스트2011-국내스페셜-집,,"645,000",0.00%,"645,000",129,129,1,1,한국,한국,,,15세이상관람가,,,
1772,캡틴 어썸,,"26,897",0.00%,"26,897",129,129,1,3,덴마크,덴마크,,,15세이상관람가,애니메이션,,
1772,포커의 지배자,,"26,897",0.00%,"26,897",129,129,1,3,덴마크,덴마크,,,12세이상관람가,애니메이션,,
1781,2011부산국제단편영화제-세르쥬 아베디키안 감독 특별전,,"510,000",0.00%,"510,000",128,128,1,2,프랑스,프랑스,,,,기타,,
1781,SICAF2012_애니메이션 타이밍,,"554,000",0.00%,"554,000",128,128,1,1,한국,한국,,,전체관람가,기타,,
1781,내가 누구인지 알려주세요,,"640,000",0.00%,"640,000",128,128,1,2,한국,한국,,,전체관람가,다큐멘터리,남경순,
1781,동물과 함께 사는 세상 단편 모음 2,,"424,000",0.00%,"424,000",128,128,1,2,,,,,,기타,,
1781,매드하우스 베이징 로큰롤,,"640,000",0.00%,"640,000",128,128,1,4,중국,중국,,,,다큐멘터리,리홍치,
1781,미치광이 같은 사랑,,"702,000",0.00%,"702,000",128,128,1,3,프랑스,프랑스,,,,드라마,자크 리베트,뷜 오지에
1781,볼로뉴 숲의 여인들,,"686,000",0.00%,"686,000",128,128,1,3,프랑스,프랑스,,,15세이상관람가,,로베르 브레송,"폴 베르나르,마리아 카자레스,엘리나 라보드떼"
1781,안드레이 아르세네비치의 어떤 하루,,"707,000",0.00%,"707,000",128,128,1,3,프랑스,프랑스,,,,다큐멘터리,크리스 마르케,"안드레이 타르코프스키,마리나 블라디"
1781,폰티풀,2011-03-26,"907,000",0.00%,"907,000",128,128,1,13,캐나다,캐나다,,(주)미로비젼,15세이상관람가,"공포(호러),스릴러",브루스 맥도널드,"스티븐 맥허티,리사 호울"
1790,Leopards cant purr,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,Mesozoic Mushrooms,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,Mr. Toilet,,"90,727",0.00%,"90,727",127,127,1,1,한국,한국,,,,,,
1790,Office Gallery,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,Pathos,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,SWITCH,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,The first birthday,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,door to door,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,last vacation,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,unwelcome guest,,"90,600",0.00%,"90,600",127,127,1,1,한국,한국,,,,,,
1790,누나,,"617,000",0.00%,"617,000",127,127,1,1,한국,한국,안양,,15세이상관람가,멜로/로맨스,이유섭,"윤정희,최무룡"
1790,랍비의 고양이 3D,,"694,000",0.00%,"694,000",127,127,1,2,프랑스,"프랑스,오스트리아",,,,"애니메이션,어드벤처","앙트완 델레스보스,조안 스파","프랑소와 모렐,모리스 베니슈"
1790,십자군 카바레,2011-04-03,"989,000",0.00%,"989,000",127,127,1,2,이집트,이집트,,,15세이상관람가,드라마,와엘 샤키,
1790,절대 멈추지 않는 사람들,,"40,500",0.00%,"40,500",127,127,1,5,프랑스,"프랑스,일본",,,전체관람가,애니메이션,,
1804,24 시티,2009-01-29,"979,000",0.00%,"13,712,000",126,"1,935",1,5,중국,중국,반다이비쥬얼컴패니,"(주)에스와이코마드,위드시네마",전체관람가,드라마,지아 장 커,"조안 첸,여려평,자오 타오"
1804,강박충동,,"698,000",0.00%,"698,000",126,126,1,3,미국,미국,,,,"범죄,스릴러",리차드 플레이셔,"오손 웰즈,다이안 바르시,딘 스톡웰"
1804,로코와 그의 형제들,,"658,000",0.00%,"658,000",126,126,1,3,이탈리아,"이탈리아,프랑스",,,,"범죄,드라마",루치노 비스콘티,"알랑 드롱,애니 지라르도,레나토 살바토리"
1804,비념,2013-04-03,"711,000",0.00%,"711,000",126,126,1,7,한국,한국,"반달,볼",㈜인디스토리,15세이상관람가,다큐멘터리,임흥순,"강상희,한신화,강상문,오국만,김민경"
1804,야옹이 바클리,,"40,873",0.00%,"40,873",126,126,1,5,대만,대만,,,,애니메이션,구립위,
1809,AISFF2011-국제경쟁 7,,"621,000",0.00%,"621,000",125,125,1,2,,,,,청소년관람불가,기타,,
1809,도다리 - 리덕스,2012-11-29,"512,000",0.00%,"715,000",125,154,2,20,한국,한국,야간비행,야간비행,15세이상관람가,드라마,박준범,"태인호,김준영,김우석,임은영,임희영,정희철,조왕섭,주혜진,최민혁,김미정,최성훈,김승환,한창욱,홍기표,김준용,나경채,남경우,박서아,박선현,박준영,서일성,손기현,손승웅,박주형,양지웅,안현준,김경덕"
1809,마법의 정원,,"26,663",0.00%,"26,663",125,125,1,2,프랑스,프랑스,,,,애니메이션,비비안 카프,
1809,마이코 한!!!,2011-12-15,"938,000",0.00%,"938,000",125,125,1,18,일본,일본,,(주)영화사 조제,15세이상관람가,코미디,미즈타 노부오,"시바사키 코우,츠츠미 신이치"
1809,보틀,,"26,663",0.00%,"26,663",125,125,1,2,미국,미국,,,,"애니메이션,어드벤처,드라마",커스틴 레포레,
1809,봄의 눈,2007-03-08,"610,000",0.00%,"2,211,700",125,361,1,3,일본,일본,,(주)아미가스필름,15세관람가,드라마,유키사다 이사오,"츠마부키 사토시,다케우치 유코"
1809,수영장,,"26,663",0.00%,"26,663",125,125,1,2,체코,체코,,,,애니메이션,알렉산드라 헤트메로바,
1809,신기루,,"26,663",0.00%,"26,663",125,125,1,2,네덜란드,네덜란드,,,,애니메이션,프로도 카퍼스,
1809,아틀라스,,"26,663",0.00%,"26,663",125,125,1,2,독일,독일,,,,애니메이션,아이케 아른트,
1809,알파벳2,,"26,663",0.00%,"26,663",125,125,1,2,이탈리아,이탈리아,,,,애니메이션,알레산드로 노벨리,
1809,워돈돈 - 전범의 기준,,"342,000",0.00%,"342,000",125,125,1,2,미국,미국,,,15세이상관람가,다큐멘터리,레베카 리치만 코헨,
1809,저승사자의 리스트,,"26,663",0.00%,"26,663",125,125,1,2,독일,독일,,,,애니메이션,"키라 부쇼어,신시아 콜린스",
1809,친티,,"26,663",0.00%,"26,663",125,125,1,2,러시아,러시아,,,,애니메이션,나탈리아 미르소얀,
1809,패트,,"26,663",0.00%,"26,663",125,125,1,2,프랑스,프랑스,,,,애니메이션,"게리 푸치,요한 오루 베르나르,세바스티앙 드 올리베이라 비스포",
1823,꿈을 꾸다,,"669,000",0.00%,"669,000",124,124,1,8,프랑스,프랑스,,,15세이상관람가,코미디,사샤 기트리,사샤 기트리
1823,낙원은 서쪽이다,,"676,000",0.00%,"676,000",124,124,1,3,프랑스,"프랑스,그리스,이탈리아",,,15세이상관람가,드라마,코스타 가브라스,"오디세즈 파파스필리오풀로스,리카르도 스카마르치오"
1823,롤라 몽테스,,"668,000",0.00%,"668,000",124,124,1,1,프랑스,"프랑스,룩셈부르크,서독",,,,"멜로/로맨스,드라마",맥스 오퓌스,"마르티네 캐롤,피터 유스티노프"
1823,방랑자,,"616,000",0.00%,"616,000",124,124,1,4,프랑스,프랑스,,(주)영화사 안다미로,,드라마,아녜스 바르다,상드린 보네르
1827,7월에 들린 거짓말들,,"28,800",0.00%,"28,800",123,123,1,3,브라질,브라질,,,,애니메이션,호제리오 빌렐라,
1827,나의 춤,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,마지막 서커스,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,베라 노이바우어,
1827,머이브리지의 끈,,"39,872",0.00%,"39,872",123,123,2,6,캐나다,"캐나다,일본",,,전체관람가,애니메이션,야마무라 코지,
1827,먼지와 함께 사라지다,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,베라 노이바우어,
1827,바다사자를 찾아서,,"615,000",0.00%,"615,000",123,123,1,25,한국,한국,,,전체관람가,다큐멘터리,조한선,
1827,삶의 수레바퀴,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,실사를 위한 애니메이션,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,용과 파리,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,울리 울프,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,이별,,"921,500",0.00%,"921,500",123,123,1,4,프랑스,프랑스,,,,"드라마,멜로/로맨스",크리스티앙 뱅상,"이자벨 위페르,다니엘 오떼유"
1827,제10회 미쟝센 단편영화제-심야의 절대구타,,"1,230,000",0.00%,"1,230,000",123,123,1,1,한국,한국,,,,기타,,
1827,총알받이,,"35,625",0.00%,"35,625",123,123,1,1,영국,영국,,,,애니메이션,,
1827,테이킹 우드스탁,2010-07-29,"924,000",0.00%,"103,530,500",123,"13,721",1,5,미국,미국,포커스피쳐스,(주)영화사구안,청소년관람불가,"코미디,드라마",이안,"드미트리 마틴,에밀 허쉬,이멜다 스턴톤,에드워드 히버트,헨리 굿맨"
1841,자유의 이차선,,"659,000",0.00%,"659,000",122,122,1,4,미국,미국,,,,드라마,몬테 헬만,워렌 오츠
1841,피닉스,,"665,000",0.00%,"665,000",122,122,1,2,미국,미국,,,15세이상관람가,,로버트 알드리치,제임스 스튜어트
1843,2011 드레스덴 영화제 트레일러,,"28,300",0.00%,"28,300",121,121,1,2,독일,독일,,,,애니메이션,폴케 슈레히트,
1843,깃털,,"42,200",0.00%,"42,200",121,121,2,4,프랑스,프랑스,,,15세이상관람가,애니메이션,배리 퍼브스,
1843,껌,,"28,300",0.00%,"28,300",121,121,1,2,캐나다,캐나다,,,,애니메이션,노암 서스맨,
1843,나는 톰 무디입니다,,"28,300",0.00%,"28,300",121,121,1,2,영국,영국,,,,애니메이션,에인슬리 헨더슨,
1843,내 머릿속의 카메라,,"28,400",0.00%,"28,400",121,121,1,1,프랑스,"프랑스,벨기에",,,,애니메이션,"그레고리 다무어,막시메 앙트앙지,안토니 질레스,알랑 셀리에",
1843,"독도야, 반갑다",2011-09-29,"771,000",0.00%,"771,000",121,121,2,44,한국,한국,호인픽쳐스,미래로 엔터테인먼트,12세이상관람가,"다큐멘터리,드라마",강태원,조경현
1843,돼지 도축에 관한 기억,,"28,400",0.00%,"28,400",121,121,1,1,이탈리아,이탈리아,,,,애니메이션,시모네 마시,
1843,마츠모토 토루 MV 'And And',,"28,400",0.00%,"28,400",121,121,1,1,일본,일본,,,,애니메이션,미즈에 미라이,
1843,버깅 더 버그,,"28,400",0.00%,"28,400",121,121,1,1,캐나다,캐나다,,,,애니메이션,,
1843,사랑의 상처,,"654,000",0.00%,"654,000",121,121,1,3,,,,,,,,
1843,석류의 빛깔,,"659,000",0.00%,"659,000",121,121,1,2,소련,소련,,,,,세르게이 파라자노프,
1843,속옷,,"28,300",0.00%,"28,300",121,121,1,2,독일,독일,,,,애니메이션,"옐레나 발프,빅토르 스티켈",
1843,연연풍진,,"916,000",0.00%,"2,027,000",121,322,1,2,대만,대만,,,,드라마,허우 샤오시엔,신수분
1843,오일 스토리,,"28,400",0.00%,"28,400",121,121,1,1,영국,영국,,,,애니메이션,피트 비숍,
1843,올드르시흐 세들라체크 연대기,,"28,400",0.00%,"28,400",121,121,1,1,체코,체코,,,,"애니메이션,다큐멘터리",루돌프 스미트,
1843,워커바웃,2008-08-10,"570,000",0.00%,"1,035,000",121,208,2,5,호주,호주,,,,"드라마,어드벤처",,
1843,잃어버린 음조,,"28,300",0.00%,"28,300",121,121,1,2,호주,호주,,,,애니메이션,조나단 닉스,
1843,주말,,"600,000",0.00%,"600,000",121,121,1,2,영국,영국,,,15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"톰 컬렌,크리스 뉴"
1843,추급권 이야기,,"28,400",0.00%,"28,400",121,121,1,1,프랑스,프랑스,,,,애니메이션,피에르 엠마누엘 리에트,
1843,한 겨울 이야기,,"28,300",0.00%,"28,300",121,121,1,2,스위스,스위스,,,,애니메이션,이사벨 파베즈,
1843,헝거,2016-03-17,"674,000",0.00%,"674,000",121,121,1,2,영국,"영국,아일랜드",,오드,청소년관람불가,드라마,스티브 맥퀸,"마이클 패스벤더,랄로 로디,브라이언 밀리건"
1864,간증,2011-03-17,"957,000",0.00%,"957,000",120,120,1,13,한국,한국,한국영화아카데미,(주)씨제이이엔엠,청소년관람불가,스릴러,박수민,"권혁풍,이화시,이주승,이대연"
1864,마흔네살의 숫총각,2012-09-27,"600,000",0.00%,"600,000",120,120,1,1,일본,일본,,(주)나우콘텐츠,청소년관람불가,성인물(에로),이마오카 신지,타츠미 유이
1864,매드맥스,1980-07-26,"666,000",0.00%,"666,000",120,120,1,2,미국,미국,케네디 밀러 프로덕션즈,,국민학생관람불가,"SF,액션",조지 밀러,"멜 깁슨,조안 사무엘"
1864,스윙 타임,,"656,000",0.00%,"656,000",120,120,1,3,미국,미국,,,12세이상관람가,,조지 스티븐스,"프레드 아스테어,진저 로저스"
1864,조루란 시시하다,2012-09-26,"600,000",0.00%,"600,000",120,120,1,1,일본,일본,,(주)나우콘텐츠,청소년관람불가,성인물(에로),요시다 코우다,세리자와 타테토
1864,할망바다,,"106,731",0.00%,"106,731",120,120,1,10,한국,한국,,,전체관람가,애니메이션,"강희진,한아렴",
1870,"[제5회 여성인권영화제, 피움 2011]피움 줌 인1",,"463,000",0.00%,"463,000",119,119,1,2,,,,,전체관람가,,,
1870,관동무숙,,"513,000",0.00%,"513,000",119,119,1,4,일본,일본,,,,드라마,스즈키 세이준,"고바야시 아키라,이토 히로코,마츠바라 치에코"
1870,동경방랑자,,"513,000",0.00%,"513,000",119,119,1,5,일본,일본,,,,기타,스즈키 세이준,
1870,타락천사,1995-12-23,"933,500",0.00%,"4,566,500",119,707,1,6,홍콩,홍콩,택동전영제작유한공사,(주)디스테이션,"연소자관람불가,15세이상관람가",드라마,왕가위,"여명,이가흔,금성무,양채니,막문위"
1870,행복,,"598,000",0.00%,"598,000",119,119,1,4,프랑스,프랑스,,(주)영화사 안다미로,,드라마,아녜스 바르다,"장 클로드 드루오,클레어 드루오"
1875,SIFF2011-단편경쟁9,,"708,000",0.00%,"708,000",118,118,1,2,한국,한국,,,15세이상관람가,,,
1875,배리 린든,,"548,000",0.00%,"548,000",118,118,1,4,,,,,,,,
1875,번개,,"640,000",0.00%,"640,000",118,118,1,2,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,미우라 미츠코"
1875,볼사리노,1971-02-26,"590,000",0.00%,"590,000",118,118,1,3,프랑스,"프랑스,이탈리아",,,,"드라마,범죄",자크 드레이,"알랑 드롱,장 폴 벨몽도"
1875,비웨어 오브 크리스찬,,"483,000",0.00%,"483,000",118,118,1,4,미국,미국,,,전체관람가,다큐멘터리,윌 베케,
1880,겡카엘레지,,"505,000",0.00%,"505,000",117,117,1,4,,,,,,,,
1880,마린 스토리,,"600,000",0.00%,"600,000",117,117,1,4,미국,미국,,,15세이상관람가,드라마,네드 파,드레야 웨버
1880,소울 서퍼,,"426,000",0.00%,"426,000",117,117,1,1,미국,미국,,,전체관람가,드라마,숀 맥나마라,"안나소피아 롭,헬렌 헌트,데니스 퀘이드"
1880,야생의 삶,,"40,214",0.00%,"40,214",117,117,1,5,캐나다,캐나다,,,,애니메이션,"아만다 포비스,웬디 틸비",
1880,형사 Duelist,2005-09-08,"855,000",0.00%,"5,848,069,000",117,"922,300",1,2,한국,한국,웰메이드엔터테인먼트,코리아픽쳐스(주),12세관람가,"멜로/로맨스,액션",이명세,"강동원,안성기,하지원,장민,함성원,이동렬,이상태,김성언,박민석,장민영,박세환,박승호,김신용,이응재,송영창,김준배,김보연,서동수,윤주상,박명신,박수영,변상윤"
