영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
의형제,2010-02-04,564000,1499675336,94,5416923,1,1,한국,(주)쇼박스,15세이상관람가,드라마,장훈,"송강호,강동원,전국환,박혁권,윤희석,최정우,정인기,설진욱,강명희,홍서백,박용진,김의용,황순욱,황인준,박현수,김남희,김태환,박민우,임세환,최윤서,김진용,주부진,이현지,백승익,차엽,박진우,김광규,고창석,배용근,유하복,박수영,박성연,김영웅,이정민,권범택"
택시운전사,2017-08-02,2483000,1382033137,463,12189658,16,58,한국,(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,차순배,김대현,서현우,이봉련,홍완표,문광식,류성현,백인권,허정도,손경원,한사명,한이진"
심장박동 조작극,2017-12-21,405000,405000,76,76,5,34,한국,(주)스토리제이,15세이상관람가,멜로/로맨스,장희민,"이유미,윤정일,이가경,최복동"
마이 페어 웨딩,2015-06-04,34708000,35097000,4521,4586,39,593,한국,(주)영화사 진진,12세이상관람가,다큐멘터리,장희선,"김조광수,김승환,한가람,김선경,김용균,김태용,김현주,소준문,백재호,윤소라,이원재,이윤정,이준호"
눈이라도 내렸으면,2016-05-12,5621000,5621000,784,784,5,64,한국,야간비행,15세이상관람가,드라마,장희철,"강성국,이효림,배진만,이재건,박성진,박수홍,박찬선,서귀원,서채훈,서채훈,손기현,손기현,윤홍선,윤홍선,이민욱,이민욱,이승현,황지선,고용진,김영범,남경모"
미스진은 예쁘다,2013-03-14,0,15111500,0,2186,1,1,한국,어뮤즈,12세이상관람가,드라마,장희철,"진선미,박나경,하현관,최웅,정길재,남진우,양명숙,유성곤,박성훈,박성훈"
더 덴,2014-11-20,19989000,19989000,3656,3656,20,79,미국,와이드 릴리즈(주),청소년관람불가,공포(호러),재커리 도노휴,"멜라니 페퍼리아,데이빗 스츨라츠텐하우픈,애덤 샤피로"
큐티 앤드 더 복서,,72000,72000,12,12,1,2,미국,,,다큐멘터리,재커리 하인저링,
여배우의 이중생활,2016-06-09,5000,5000,1,1,1,1,프랑스,주식회사 풍경소리,청소년관람불가,멜로/로맨스,재키 카투,"오렐리 우그나데,장-마리 갈리"
크레이지 인 러브,2018-03-15,36000,36000,19,19,5,19,프랑스,(주)액티버스엔터테인먼트,청소년관람불가,멜로/로맨스,재키 카투,
소비버 탈출,,142000,142000,71,71,1,1,영국,,,드라마,잭 골드,"알란 아킨,조안나 파큘라,룻거 하우어"
리틀 동키,,2204,2204,7,7,1,2,대만,,전체관람가,애니메이션,잭 리,
위시 아이 워즈 히어,2015-09-10,14391500,14391500,1868,1868,32,311,미국,(주)영화사 안다미로,15세이상관람가,코미디,잭 브라프,"잭 브라프,케이트 허드슨,조이 킹,피어스 가뇽,조시 게드,맨디 파틴킨,애슐리 그린,짐 파슨스,알렉산더 채플린,도날드 페이슨"
타이머,2011-03-10,69101000,69101000,9101,9101,40,1097,미국,프리비젼엔터테인먼트,15세이상관람가,코미디,잭 쉐퍼,"엠마 콜필드,존 패트릭 아메도리,미첼 보스,데스몬드 해링턴"
써커 펀치,2011-04-07,1223821000,1223821000,156606,156606,240,12541,미국,워너브러더스 코리아(주),15세이상관람가,액션,잭 스나이더,"바네사 허진스,지나 말론,에밀리 브라우닝,애비 코니시"
저스티스 리그,2017-11-15,1744790907,1744790907,1786386,1786386,1308,73393,미국,워너브러더스 코리아(주),12세이상관람가,액션,잭 스나이더,"벤 애플렉,갤 가돗,제이슨 모모아,레이 피셔,에즈라 밀러,헨리 카빌,J.K. 시몬스,윌렘 데포,제레미 아이언스,앰버 허드,코니 닐슨,에이미 아담스,다이안 레인"
맨 오브 스틸,2013-06-13,-86905121,-86905121,2182227,2182227,998,55514,미국,워너브러더스 코리아(주),12세이상관람가,SF,잭 스나이더,"헨리 카빌,에이미 아담스,러셀 크로우,케빈 코스트너"
배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,1726377244,1726377244,2256913,2256913,1709,95669,미국,워너브러더스 코리아(주),12세이상관람가,액션,잭 스나이더,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗"
미드웨이,1977-07-15,138000,496000,46,186,1,1,미국,,,드라마,잭 스마이트,"찰톤 헤스톤,헨리 폰다,글렌 포드"
짜릿한 맛: 불륜,2019-04-12,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,잭 아라이,마시로 안
회사직원과 남편 몰래 흥분하는 청순녀,2019-08-23,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,잭 아라이,이마이 마이
회사직원과 남편 몰래 흥분하는 청순녀 무삭제판,2020-08-13,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,잭 아라이,이마이 마이
아들과 연인,,1541000,1541000,763,763,1,40,영국,,,드라마,잭 카디프,"트레버 하워드,딘 스톡웰"
벽안의 나비부인,,1884000,1884000,942,942,1,20,미국,,,코미디,잭 카디프,"셜리 맥클레인,이브 몽땅"
그대품에 다시한번,1988-11-26,3875000,5231000,1931,2609,1,38,프랑스,,연소자관람불가,드라마,잭 카디프,"매리엔 페이스풀,알랑 드롱,마리우스 고링"
숙녀의 명예,,120000,120000,25,25,1,3,미국,,,코미디,잭 콘웨이,
샐러리맨,,36000,1278000,18,639,1,1,미국,,,멜로/로맨스,잭 콘웨이,"클라크 게이블,데보라 카"
위대한 켓스비,1976-12-31,82000,82000,41,41,1,1,미국,,,멜로/로맨스,잭 클레이튼,"미아 패로우,로버트 레드포드"
꼭대기 방,,846000,3615000,423,1799,1,9,영국,,,드라마,잭 클레이튼,"로렌스 하비,시몬느 시뇨레"
비트레이얼,2015-03-05,30000,230000,15,55,1,1,미국,주식회사 루믹스미디어,15세이상관람가,액션,잭 토팔리안,"잭 토팔리안,에릭 로버츠"
라이즈 오브 더 풋솔져 3,2018-06-27,6000,6000,1,1,1,1,영국,(주)누리픽쳐스,청소년관람불가,액션,잭커리 애들러,"크레이그 페어브라스,제이미 포어만"
레전드 갱스터 크레이스 형제,2017-06-22,32000,32000,17,17,5,17,영국,주식회사 풍경소리,청소년관람불가,범죄,잭커리 애들러,
레전드 갱스터 2 크레이스 형제,2017-07-27,66000,66000,24,24,5,24,영국,주식회사 풍경소리,청소년관람불가,범죄,잭커리 애들러,
레미제라블 디 오리지널,,2514000,11534000,1252,5605,2,22,독일,,전체관람가,드라마,쟝폴세노아즈,"장 가뱅,베르나드 블리에"
타임 트랩 킬러,2019-03-07,10000,10000,10,10,10,10,미국,주식회사 루믹스미디어,15세이상관람가,액션,저스틴 루이스,
빅풋 레전드,2020-04-29,1000,1000,1,1,1,1,미국,(주)무브먼트 픽쳐스,15세이상관람가,액션,저스틴 리,"케빈 메이클리,랜스 헨릭슨"
얼론 위 파이트,2019-05-02,1000,1000,1,1,1,1,미국,주식회사 풍경소리,15세이상관람가,전쟁,저스틴 리,
애니 불릿 윌 두,,6000,6000,1,1,1,1,미국,,,서부극(웨스턴),저스틴 리,
파이널 킬,2020-09-21,4046000,4046000,804,804,49,54,미국,(주)스톰픽쳐스코리아,15세이상관람가,액션,저스틴 리,"랜디 커투어,제임스 루소"
타임 투 러브,2014-10-23,179611300,179611300,23597,23597,201,3098,미국,(주)인벤트스톤,청소년관람불가,코미디,저스틴 리어든,"크리스 에반스,미셸 모나한"
분노의 질주: 더 오리지널,2009-04-02,210000,234413379,42,675255,1,2,미국,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,저스틴 린,"빈 디젤,폴 워커,미쉘 로드리게즈"
스타트렉 비욘드,2016-08-17,2857000,1603298228,316,1157472,2,4,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,액션,저스틴 린,"크리스 파인,사이먼 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
분노의 질주: 언리미티드,2011-04-20,210000,-591823888,42,1622015,1,2,미국,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,저스틴 린,"드웨인 존슨,폴 워커,빈 디젤"
분노의 질주: 더 맥시멈,2013-05-22,325436154,325436154,1790916,1790916,657,44371,미국,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,저스틴 린,"빈 디젤,드웨인 존슨,폴 워커,미셸 로드리게즈"
영혼의 사투,,1000,1000,1,1,1,1,캐나다,,,공포(호러),저스틴 맥코넬,로라 버크
파이브 피트,2019-04-10,857897420,857897420,98661,98661,457,9413,미국,"(주)누리픽쳐스,케이티하이텔(주)",15세이상관람가,드라마,저스틴 밸도니,"콜 스프로즈,헤일리 루 리차드슨,클레어 폴라니,파민더 나그라,모이세스 아리아스"
경쟁 : 시카프 초이스,,1391000,1391000,232,232,1,2,기타,,,애니메이션,"저스틴 뷰일스테커,오수형,에밀리엔 다보드,히라오카 마사노부,이 자오,아틀리에 콜렉티프,에코 우,칼 아타나소브,존 맥도날드,파블로 칼빌로,파트릭 스훈마커르,제니스 나두",
퍼펙트 킬러,2017-04-20,3000,3000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,액션,저스틴 스틸,"스티븐 랭,스티븐 시걸"
헌팅 더 레전드,2016-06-02,300000,300000,60,60,1,1,미국,주식회사 루믹스미디어,15세이상관람가,공포(호러),저스틴 스틸리,"크리스토퍼 코프랜드,한나 월러스"
캠퍼스 오바마 전쟁,2016-01-12,5000,5000,1,1,1,1,미국,(주)콘텐츠게이트,15세이상관람가,코미디,저스틴 시미엔,"테사 톰슨,카일 갈너,타일러 제임스 윌리엄스"
빅 웨딩,2013-06-27,1418000,233303500,473,34466,1,34,미국,(주)나이너스엔터테인먼트,청소년관람불가,멜로/로맨스,저스틴 잭햄,"아만다 사이프리드,벤 반스,로버트 드 니로,캐서린 헤이글,다이안 키튼,수잔 서랜든,로빈 윌리엄스,토퍼 그레이스"
더 인베이젼,2016-12-21,5000,5000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,스릴러,저스틴 존스,"에리카 로비,제시카 보크"
보이,,0,42614,0,60,1,2,영국,,,드라마,저스틴 채드윅,
퍼스트 그레이더,2012-05-17,6197000,6197000,878,878,6,85,영국,골든타이드픽처스(주),12세이상관람가,드라마,저스틴 채드윅,"나오미 해리스,올리버 리톤도,샘 푸어"
튤립 피버,2017-12-14,425521049,425521049,53121,53121,359,4551,영국,(주)팝엔터테인먼트,청소년관람불가,드라마,저스틴 채드윅,"데인 드한,알리시아 비칸데르,크리스토프 왈츠"
신디케이트 : 라스트 마피아,,1000,1000,1,1,1,1,미국,,15세이상관람가,액션,저스틴 챔버스,마이클 러너
맥베스,2015-12-03,275000,748087853,42,98615,1,4,영국,판씨네마(주),15세이상관람가,드라마,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르"
어쌔신 크리드,2017-01-11,-1395182375,-1395182375,355913,355913,566,16218,미국,이십세기폭스코리아(주),15세이상관람가,액션,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,제레미 아이언스,브렌단 글리슨,마이클 K. 윌리엄스"
빌로우 제로,,500000,500000,100,100,1,1,캐나다,,청소년관람불가,공포(호러),저스틴 토마스 오스텐슨,"에드워드 펄롱,크리스틴 부스,마이클 베리먼"
엘프: 사탄의 인형,2019-06-10,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,12세이상관람가,공포(호러),저스틴 프라이스,
플레닛 오브 에일리언,,2000,2000,1,1,1,1,미국,,,SF,저스틴 프라이스,
미이라 리턴즈,2019-09-04,5000,5000,1,1,1,1,미국,BX 픽쳐스,12세이상관람가,액션,저스틴 프라이스,
더 클로스,2013-09-26,500000,500000,100,100,1,1,미국,(주)나우콘텐츠,청소년관람불가,공포(호러),저스틴 프라이스,"대니 트레조,에릭 로버츠,레이첼 브룩 스미스,로버트 미아노,스티븐 브랜드"
다운시커,2020-01-28,1109000,1109000,1061,1061,1,9,미국,(주)영화사 안다미로,15세이상관람가,SF,저스틴 프라이스,
13일의 금요일: 더 파이널,2018-03-09,7541000,7541000,3292,3292,2,14,미국,(주)영화사 안다미로,청소년관람불가,공포(호러),저스틴 프라이스,
올리브나무 아래 평화는 없다,,205000,205000,32,32,1,2,이탈리아,,,드라마,저우세프 드 산티스,
애정의 쌀,,3282000,3282000,1626,1626,1,38,이탈리아,,,드라마,저우세프 드 산티스,
이센셜 킬링,,470000,470000,95,95,1,4,헝가리,,,스릴러,저지 스콜리모우스키,"빈센트 갈로,엠마누엘 자이그너"
뭘 또 그렇게까지,2010-04-29,1050000,3723500,150,559,1,2,한국,(주)스폰지이엔티,12세이상관람가,드라마,전계수,"이동규,주민하,조용준,조성걸,최문수,이규희,박석영"
버티고,2019-10-16,121882340,121882340,14389,14389,298,3377,한국,(주)트리플픽쳐스,15세이상관람가,드라마,전계수,"천우희,유태오,정재광,홍지석,박예영,나미희,전국향,윤상화,박영수,이수인,유명우,문선용,김규도,이지혁,이수안,이다영,곽진,하도권,전진오,윤동하,정지우,기도영,송용호,김성우,박형규,박종현,정성인,신성익,김영기,손난아,김니나,김재원,이수민,김준형,한제이,권수진,박수진,박진호,이은정,유현서,정재용,홍미자,랑이,양호경,양윤정"
삼거리극장,2006-11-23,161000,98439400,26,16063,1,3,한국,"CJ ENM,(주)시네마서비스",15세관람가,뮤지컬,전계수,"김꽃비,천호진,박준면,조희봉,황강록,김동기,백경인,윤오성,최우혁,이덕재,한애리,박영수,문순주"
러브픽션,2012-02-29,139000,315649612,25,1726227,1,3,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,전계수,"하정우,공효진,이병준,지진희,유인나,최유화,전수지,장동찬,정동철,최재용,최준용,이원함,박재한,이규원,이규희,김재화,차은재,조용준,박준면,조희봉,박영수,서현우,조희봉,강신철,이윤희,김남순,설창희,최정현,이은채,손병욱"
배드신,,348000,348000,348,348,1,3,한국,필름다빈,,드라마,전고운,강진아
소공녀,2018-03-22,3371500,477798200,478,59852,4,62,한국,CGV아트하우스,15세이상관람가,멜로/로맨스,전고운,"이솜,안재홍,이고운,이동렬,이보경,김재화,이요섭,이윤호,이학수,김지훈,김지훈,김태곤,김태곤,김태현,김해솔,김희원,우문기,우문기,박민지,박지영,정지현,조혜경,지지연,최경덕,권현정,강민선,형슬우,황미영,황혜림,김민경,김예은,최덕문,조수향,강진아,이성욱,김국희"
쾌락지구 3,2015-07-24,5000,5000,1,1,1,1,중국,(주)케이알씨지,청소년관람불가,멜로/로맨스,전국위,"연시아,진정,진백우"
