■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2005-01-01~2006-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
240,어느 멋진 순간,2006-11-16,"1,206,230,500",0.1%,"1,206,230,500","193,013","193,013",130,"7,649",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),15세관람가,"드라마,멜로/로맨스",리들리 스콧,"러셀 크로우,마리옹 꼬띠아르,알버트 피니"
241,앙코르,2006-03-09,"1,191,720,100",0.1%,"1,191,720,100","186,143","186,143",108,"6,258",미국,미국,폭스2000픽처스,이십세기폭스코리아(주),15세관람가,드라마,제임스 맨골드,"와킨 피닉스,리즈 위더스푼"
242,인 굿 컴퍼니,2005-08-26,"1,212,450,000",0.1%,"1,212,450,000","185,406","185,406",99,"5,396",미국,미국,유니버셜 픽쳐스,스폰지,15세관람가,"코미디,드라마",폴 웨이츠,"토퍼 그레이스,데니스 퀘이드"
243,가필드 2,2006-07-27,"1,045,727,100",0.1%,"1,045,727,100","185,231","185,231",97,"5,015",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),전체관람가,"애니메이션,코미디",팀 힐,"빌 머레이,브레킨 메이어"
244,링2(2005),2005-06-03,"1,145,685,003",0.1%,"1,145,685,003","183,318","183,318",111,"7,030",미국,미국,드림웍스 SKG,CJ ENM,15세관람가,공포(호러),나카타 히데오,"사이먼 베이커,나오미 왓츠"
245,패스트 앤 퓨리어스 도쿄 드리프트,2006-07-20,"1,104,122,500",0.1%,"1,104,122,500","179,396","179,396",131,"6,815",미국,미국,유니버셜 픽쳐스,UIP코리아,12세관람가,"액션,범죄",저스틴 린,"루카스 블랙,성 강,브라이언 티"
246,밀리언즈,2005-05-04,"1,091,668,000",0.1%,"1,091,668,000","178,588","178,588",93,"7,260",영국,영국,Pathe Cinema,CJ ENM,전체관람가,"코미디,드라마",대니 보일,"알렉산더 나단 에텔,루이스 오웬 맥기본"
247,오페라의 유령,2004-12-08,"1,165,129,500",0.1%,"9,856,730,000","178,053","1,546,561",110,"3,786",미국,미국,워너 브러더스 픽쳐스,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM","12세이상관람가,12세관람가","뮤지컬,드라마",조엘 슈마허,"제라드 버틀러,에미 로섬,패트릭 윌슨,미란다 리차드슨"
248,엘렉트라,2005-01-21,"1,126,857,500",0.1%,"1,126,857,500","173,048","173,048",71,"4,641",미국,미국,"투엔티쓰 센츄리-폭스 필름 코퍼레이션,리젠시 엔터프라이즈,뉴리전시 픽쳐스",이십세기폭스필름코퍼레이션,15세관람가,액션,롭 보우먼,"제니퍼 가너,고란 비스닉"
249,이터널 선샤인,2005-11-10,"1,102,987,500",0.1%,"1,102,987,500","168,691","168,691",79,"4,550",미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
250,"지금, 만나러 갑니다",2005-03-25,"1,031,872,500",0.1%,"1,031,872,500","165,601","165,601",120,"6,467",일본,일본,도호쿠신샤,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가,12세관람가","드라마,멜로/로맨스,판타지",도이 노부히로,"다케우치 유코,나카무라 시도"
251,사일런트 힐,2006-11-09,"1,033,560,500",0.1%,"1,033,560,500","163,978","163,978",139,"6,116",미국,"미국,일본,프랑스,캐나다",,(주)미로비젼,18세관람가,"공포(호러),스릴러",크리스토프 갱스,"라다 미첼,로리 홀든"
252,엄마,2005-04-07,"978,382,500",0.1%,"978,382,500","161,780","161,780",113,"8,844",한국,한국,"필름뱅크(주),영화사청어람(주)",영화사청어람(주),전체관람가,드라마,구성주,"고두심,손병호,김유석,송진열,이혜은,박충선,반민정"
253,조용한 세상,2006-12-14,"937,877,400",0.1%,"937,877,400","161,142","161,142",172,"7,351",한국,한국,(주)엘제이필름,(주)프라임엔터테인먼트,15세이상관람가,"드라마,미스터리,스릴러",조의석,"김상경,박용우,한보배,장재영,강남미,송민주,김효주,정일우,박정환,박준영,한문수,김경우,이혜연,김동하,유창현,유화영,김정선,양준영,양준호,김진국,함은정,이기열,오정세,손범수,이종수,원애리"
254,공필두,2006-05-11,"958,576,600",0.1%,"958,576,600","160,208","160,208",164,"8,269",한국,한국,(주)키다리필름,(주)쇼박스,15세관람가,코미디,공정식,"이문식,김수미,김유미,최여진,박성일,이순성,오호진,이광호,김정현,박정학,김뢰하,유태웅,김상호,박휘순,김형범,변희봉,이철민,정민성,이정민"
255,해변의 여인,2006-08-31,"1,009,387,200",0.1%,"1,009,387,200","159,571","159,571",141,"6,989",한국,한국,(주)영화사봄,(주)미로비젼,15세관람가,"드라마,멜로/로맨스",홍상수,"고현정,김승우,송선미,김태우,윤동환,이기우,조덕제,오태경"
256,폴라 익스프레스,2004-12-23,"1,461,497,500",0.1%,"2,723,177,500","159,277","360,135",97,"3,194",미국,미국,"캐슬 락 엔터테인먼트,워너 브러더스 픽쳐스",워너브러더스 코리아(주),전체관람가,애니메이션,로버트 저메키스,"톰 행크스,노나 M. 게이"
257,엑소시즘 오브 에밀리 로즈,2006-04-13,"982,131,300",0.1%,"982,131,300","158,667","158,667",113,"6,368",미국,미국,레이크쇼어 엔터테인먼트,소니픽쳐스릴리징코리아,12세관람가,공포(호러),스콧 데릭슨,"톰 윌킨슨,로라 린니"
258,첼로-홍미주 일가 살인사건,2005-08-18,"985,067,500",0.1%,"985,067,500","158,318","158,318",124,"6,573",한국,한국,탁함 필름,(주)튜브엔터테인먼트,15세관람가,공포(호러),이우철,"성현아,박다안,정우철,최장원,최지은,김윤예,박정호,조은철,안수현,안여진,백진영,박노근,유지수,최수진,최원기,최윤희,이한나,정호빈,왕빛나,박성도"
259,손님은 왕이다,2006-02-23,"975,730,600",0.1%,"975,730,600","152,791","152,791",147,"7,447",한국,한국,조우필름(주),(주)시네마서비스,18세관람가,"드라마,범죄,미스터리",오기현,"명계남,성현아,이명진,박철민,이선균,조광희,신현문,황응천,장성백,김기동,이상국,오기민,이유리,성지루,리우진,오창경"
260,"우리, 사랑일까요?",2005-05-20,"962,282,500",0.1%,"962,282,500","146,628","146,628",69,"4,538",미국,미국,"터치스톤 픽처스,비콘픽쳐스",브에나비스타인터내셔널코리아,15세관람가,"드라마,코미디,멜로/로맨스",나이젤 콜,"애쉬튼 커처,아만다 피트"
261,투 브라더스,2006-01-20,"876,238,000",0.1%,"876,238,000","144,799","144,799",95,"4,237",프랑스,"프랑스,영국",TF1 필름 프로덕션,CJ ENM,전체관람가,"드라마,가족,어드벤처",장 자끄 아노,"가이 피어스,장-클로드 드레이퍼스,프레디 하이모어"
262,가디언,2006-11-02,"882,188,000",0.1%,"882,188,000","143,126","143,126",102,"4,998",미국,미국,"터치스톤 픽쳐스,비콘픽쳐스",브에나비스타인터내셔널코리아,12세관람가,액션,앤드류 데이비스,"케빈 코스트너,애쉬튼 커처"
263,구타유발자들,2006-05-31,"934,380,300",0.1%,"934,380,300","143,061","143,061",123,"5,497",한국,한국,코리아 엔터테인먼트,(주)프라임엔터테인먼트,18세관람가,"코미디,범죄",원신연,"한석규,이문식,오달수,차예련,김시후,이병준,정경호,신현탁,천은정,진용욱"
264,크래쉬,2006-04-06,"906,159,500",0.1%,"906,159,500","142,639","142,639",84,"5,164",미국,미국,밥야리프로덕션즈,(주)스튜디오이쩜영,15세관람가,"드라마,범죄,미스터리",폴 해기스,"맷 딜런,산드라 블록,브렌든 프레이저"
265,구미호 가족,2006-09-28,"877,984,800",0.1%,"877,984,800","141,610","141,610",140,"8,104",한국,한국,(주)엠케이픽처스,(주)엠케이픽처스,15세관람가,"코미디,뮤지컬,판타지",이형곤,"주현,최경원,박준규,하정우,박시연,박철민,김명선,조승우,이동화,박경수,윤진석,윤태선,이광현,김지민,우현,이봉규,왕지혜,김영웅"
266,크림슨 리버2,2005-09-01,"883,701,500",0.1%,"883,701,500","140,692","140,692",114,"5,227",프랑스,"프랑스,영국,이탈리아",TF1 필름 프로덕션,미디어라인코리아,15세관람가,"범죄,액션",올리비에 다한,"장 르노,브누와 마지멜"
267,파이어월,2006-02-17,"890,321,000",0.1%,"890,321,000","139,423","139,423",110,"5,879",미국,미국,"비콘픽쳐스,빌리지 로드쇼 픽쳐스,워너 브러더스 픽쳐스",워너브러더스 코리아(주),12세관람가,"액션,스릴러,범죄",리차드 론크레인,"해리슨 포드,폴 베타니"
268,미스 에이전트2 : 라스베가스 잠입사건,2005-04-01,"890,738,500",0.1%,"890,738,500","139,358","139,358",102,"6,022",미국,미국,캐슬 락 엔터테인먼트,워너브러더스 코리아(주),12세관람가,"액션,코미디",존 파스킨,"산드라 블록,레지나 킹,디트리히 베이더"
269,당신이 사랑하는 동안에,2005-10-13,"892,170,500",0.1%,"892,170,500","137,954","137,954",103,"5,605",미국,미국,"메트로-골드윈-마이어,레이크쇼어 엔터테인먼트","(주)에이앤비픽쳐스,(주)쇼박스","15세관람가,15세이상관람가","드라마,멜로/로맨스,스릴러",폴 맥기건,"조쉬 하트넷,다이앤 크루거,로즈 번"
270,그루지 2,2006-11-16,"781,766,000",0.0%,"781,766,000","137,352","137,352",142,"7,213",미국,미국,,(주)프라임엔터테인먼트,15세이상관람가,공포(호러),시미즈 다카시,"사라 미셀 겔러,앰버 탬블린"
271,사랑니,2005-09-29,"867,893,000",0.1%,"867,893,000","135,563","135,563",144,"6,887",한국,한국,(주)시네마서비스,(주)시네마서비스,15세관람가,멜로/로맨스,정지우,"김정은,이태성,정유미,김영재,김준성,김지훈,유은희,엄용흠,장소연,이주실"
272,레이크 하우스,2006-08-31,"850,334,000",0.1%,"850,334,000","133,961","133,961",137,"7,180",미국,미국,"빌리지 로드쇼 픽쳐스,워너 브러더스 픽쳐스",워너브러더스 코리아(주),12세관람가,"멜로/로맨스,드라마",알레한드로 아그레스티,"키아누 리브스,산드라 블록"
273,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,"733,628,000",0.0%,"733,628,000","133,578","133,578",107,"4,767",일본,일본,,"(주)이수C&E,(주)쇼박스",전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"오오타니 이쿠에,쉬라토리 유리"
274,베니스의 상인,2005-10-20,"800,152,000",0.0%,"800,152,000","132,117","132,117",81,"4,088",이탈리아,이탈리아,브리티쉬필름카운실,미디어라인코리아,12세관람가,드라마,마이클 래드포드,"린 콜린스,조셉 파인즈,제레미 아이언스,알 파치노"
275,DOA,2006-10-19,"786,441,700",0.0%,"786,441,700","129,753","129,753",158,"8,042",독일,"독일,영국",,(주)시네마서비스,12세관람가,액션,원규,"제이미 프레슬리,데본 아오키"
276,발리언트(애니),2005-08-05,"766,611,500",0.0%,"766,611,500","128,422","128,422",103,"4,872",영국,영국,뱅가드 애니메이션,브에나비스타인터내셔널코리아,전체관람가,코미디,게리 채프먼,"이완 맥그리거,윤택"
277,매치 포인트,2006-04-13,"845,348,600",0.1%,"845,348,600","127,743","127,743",68,"4,019",영국,"영국,미국",비비씨필름즈,"(주)퍼스트런,글뫼 주식회사,CJ ENM","18세관람가,청소년관람불가","멜로/로맨스,드라마",우디 알렌,"조나단 리스 마이어스,스칼렛 요한슨"
278,센티넬,2006-09-07,"806,982,500",0.0%,"806,982,500","127,722","127,722",91,"5,468",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),15세관람가,"범죄,드라마",클락 존슨,"마이클 더글라스,키퍼 서덜랜드"
279,에디슨 시티,2006-04-06,"788,697,000",0.0%,"788,697,000","127,638","127,638",81,"5,733",미국,미국,밀레니엄 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세관람가,액션,데이비드 J. 버크,"케빈 스페이시,모건 프리먼"
280,유희왕,2010-01-28,"623,074,000",0.0%,"623,074,000","126,474","126,474",29,"1,885",일본,일본,"포키즈엔터테인먼트,스튜디오 갸룹,TV 토쿄,니콘 광고 시스템 (NAS),토호 컴퍼니",에이원엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처",츠지 하츠키,"마이크 폴락,웨인 그레이슨,에릭 스튜어트,카자마 슌스케,구자형"
281,블랙아웃,2005-04-07,"789,750,000",0.0%,"789,750,000","123,686","123,686",76,"5,754",독일,독일,파라마운트 픽쳐스,(주)쇼박스,15세관람가,스릴러,필립 카우프만,"사무엘 L. 잭슨,앤디 가르시아,애슐리 쥬드"
282,게스후,2005-09-02,"791,249,500",0.0%,"791,249,500","123,103","123,103",110,"4,585",미국,미국,,이십세기폭스필름코퍼레이션,12세관람가,코미디,케빈 로드니 설리반,"애쉬튼 커처,베니 맥"
283,연리지,2006-04-13,"696,954,300",0.0%,"696,954,300","114,641","114,641",165,"8,009",한국,한국,(주)태원엔터테인먼트,(주)쇼박스,12세관람가,"멜로/로맨스,드라마",김성중,"최지우,조한선,김수미,손현주,강민우,조연경,안소영,임건혁,최성국,서영희,이인철,이금희,정다빈,원애리,오창경"
284,레이디 인 더 워터,2006-10-13,"675,177,000",0.0%,"675,177,000","110,267","110,267",74,"4,435",미국,미국,레젼데리 픽쳐스,워너브러더스 코리아(주),전체관람가,판타지,M. 나이트 샤말란,"폴 지아마티,브라이스 달라스 하워드"
285,날 미치게하는 남자,2005-10-07,"677,438,000",0.0%,"677,438,000","109,955","109,955",78,"4,186",미국,미국,"플라워필름,폭스2000픽처스",이십세기폭스필름코퍼레이션,12세관람가,"코미디,멜로/로맨스,드라마","바비 패럴리,피터 패럴리","지미 펄론,드류 베리모어"
286,퍼펙트 웨딩(몬스터 인 로),2005-10-20,"695,278,500",0.0%,"695,278,500","109,414","109,414",105,"4,971",미국,미국,뉴라인 시네마,(주)튜브엔터테인먼트,12세관람가,코미디,로버트 루게틱,"제인 폰다,제니퍼 로페즈"
287,마이 캡틴 김대출,2006-04-20,"663,144,000",0.0%,"663,144,000","107,904","107,904",165,"6,327",한국,한국,(주)진인사필름,(주)스튜디오이쩜영,12세관람가,"코미디,드라마",송창수,"정재영,장서희,조귀정,신성민,최종원,박인정,황인규,임준혁,박혜인,김기훈,김병식,정찬주,우영재,최광민,최동철,박병철,전주협,임상운,양중경,양윤식,이태영,이정형,양지웅,손병욱,양윤식"
288,2006 [통합]영화제/기획전/회고전 등,,"565,972,200",0.0%,"565,972,200","103,539","103,539",15,"2,245",,,,,,,,
289,나인 야드 2,2005-02-24,"661,030,500",0.0%,"661,030,500","103,526","103,526",78,"4,853",미국,미국,"샤이엔 엔터프라이지즈,프랑시스픽처스",(주)쇼박스,15세관람가,코미디,하워드 더치,"브루스 윌리스,매튜 페리"
290,로드 오브 워,2005-11-18,"647,809,000",0.0%,"647,809,000","103,445","103,445",98,"4,062",미국,미국,,미디어필름인터내셔날(주),15세관람가,"액션,드라마,범죄,스릴러",앤드류 니콜,"에단 호크,니콜라스 케이지"
291,아치와 씨팍,2006-06-28,"640,343,800",0.0%,"640,343,800","100,088","100,088",121,"5,898",한국,한국,제이팀스튜디오(주),"(주)에이원엔터테인먼트,㈜스튜디오이쩜영",18세관람가,"애니메이션,코미디,액션,SF,범죄",조범진,"류승범,유현영,임창정,최준영,박정민,서혜정,장동혁,정미,김창후,양정화,박한재"
292,애인,2005-12-08,"625,824,000",0.0%,"625,824,000","98,639","98,639",114,"5,290",한국,한국,기획시대(주),(주)쇼박스,18세관람가,멜로/로맨스,김태은,"성현아,조동혁,박준영,한지원,임석현,박세진,한지원,이창용,길해연,지대한"
293,코러스,2005-03-03,"628,070,000",0.0%,"628,070,000","98,120","98,120",106,"5,329",프랑스,프랑스,"가라티필름,노보 아투로 필름즈,프랑스2시네마",(주)영화사한결,전체관람가,드라마,크리스토퍼 파라티에,제라르 쥐노
294,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,"651,640,500",0.0%,"7,274,347,000","97,760","1,120,022",85,"2,529",영국,영국,"워킹 타이틀 필름,유니버셜 픽쳐스",UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론,"르네 젤위거,휴 그랜트,린 콜린스"
295,윔블던,2005-03-25,"631,922,000",0.0%,"631,922,000","96,108","96,108",67,"3,602",영국,영국,"스튜디오 카날,워킹 타이틀 필름",UIP코리아,15세관람가,드라마,리차드 론크레인,"폴 베타니,커스틴 던스트"
296,울트라바이올렛,2006-07-20,"578,938,700",0.0%,"578,938,700","93,095","93,095",86,"3,857",미국,미국,,㈜스튜디오이쩜영,12세관람가,"액션,SF",커트 위머,밀라 요보비치
297,아나콘다2 : 사라지지 않는 저주,2005-04-15,"558,068,500",0.0%,"558,068,500","90,368","90,368",52,"5,286",미국,미국,,소니픽쳐스릴리징코리아,12세관람가,공포(호러),드와이트 H. 리틀,"카디 스트릭랜드,조니 메스너"
