■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2007-01-01~2008-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
731,범죄에 대한 수필(아르치발도 드 라 크루즈의 범죄 인생),2008-08-22,"1,473,000",0.0%,"1,473,000",266,266,1,9,멕시코,멕시코,,,,드라마,,
732,멕시코에서 버스 타기(승천),2008-08-22,"1,467,000",0.0%,"1,467,000",263,263,1,9,멕시코,멕시코,,,,드라마,,
733,얼터드,2007-08-23,"1,722,000",0.0%,"1,722,000",262,262,2,38,미국,미국,,스폰지,청소년관람불가,"공포(호러),SF,스릴러",에두아르드 산체스,"브래드 윌리엄 헨크,애덤 카우프만"
733,카페 이소베,,"1,255,000",0.0%,"1,255,000",262,262,1,2,일본,일본,,,,"드라마,코미디",요시다 케이스케,"미야사코 히로유키,나카 리이사"
735,노예-누가 뭐래도 좋은 나의 이야기,,"1,297,000",0.0%,"1,297,000",261,261,1,16,일본,일본,,,,성인물(에로),사토 오사무,"히라사와 리나코,혼다 키쿠지로"
736,2008 전북 독립 영화제,,"1,040,000",0.0%,"1,040,000",260,260,1,8,한국,한국,,,,기타,,
736,타네이션,,"1,747,000",0.0%,"1,747,000",260,260,1,9,미국,미국,,,,다큐멘터리,조나단 코우테,조나단 코우테
738,멋진하루+황시+헬보이2,2008-09-25,"2,790,000",0.0%,"2,790,000",259,259,1,7,기타,기타,,,,기타,,
739,2회 브라질 영화제: 시네마 노보 회고전,2007-11-19,"1,325,000",0.0%,"1,325,000",257,257,1,13,기타,기타,,,,기타,,
739,비욘드 더 씨,2006-11-09,"1,154,800",0.0%,"13,164,700",257,"2,299",1,7,미국,"미국,영국,독일",,(주)아미가스필름,12세관람가,"드라마,뮤지컬",케빈 스페이시,"케빈 스페이시,케이트 보스워스"
741,에릭 니체의 젊은 시절,2008-10-22,"1,490,000",0.0%,"1,490,000",256,256,1,3,덴마크,덴마크,,,,"드라마,코미디",,
742,"시네마정동-캐리비안의해적3,슈렉3,황진이",2007-06-06,"2,836,000",0.0%,"2,836,000",255,255,1,2,기타,기타,,,,기타,,
743,M + 바르게 살자 + 펀치레이디,,"2,798,000",0.0%,"2,798,000",254,254,1,7,한국,한국,,,,기타,,
743,"시네마정동-디스터비아,내생애최악의남자,스타더스트",2007-08-30,"2,788,000",0.0%,"2,788,000",254,254,1,7,기타,기타,,,,기타,,
743,텍사스 전기톱 연쇄살인사건,2005-06-16,"1,343,500",0.0%,"1,296,227,000",254,"202,244",1,25,미국,미국,"뉴라인 시네마,넥스트 엔터테인먼트,플래티넘 듄즈,라다 픽쳐스",(주)쇼박스,18세관람가,공포(호러),마커스 니스펠,제시카 비엘
746,어거스트 러쉬 + 나는 전설이다 + 마이클 클레이튼,2007-12-12,"2,818,000",0.0%,"2,818,000",253,253,1,6,기타,기타,,,,기타,,
746,존 휴스턴 회고전-아스팔트 정글,2008-03-15,"1,361,000",0.0%,"1,361,000",253,253,1,4,미국,미국,,,,드라마,,
748,우리들은 그 노래를 알고 있다,,"1,425,000",0.0%,"1,425,000",252,252,1,5,프랑스,"프랑스,스위스,영국,이탈리아",,,,"코미디,드라마",알랭 레네,"피에르 아르디티,사빈느 아제마,장-피에르 바크리"
749,나다의 마지막 프로포즈_한국영화,,"1,337,000",0.0%,"1,337,000",251,251,1,14,한국,한국,,,,기타,,
749,비밀여행,2007-07-19,"1,635,000",0.0%,"1,635,000",251,251,1,47,일본,일본,,(주)코랄픽쳐스,청소년관람불가,"성인물(에로),드라마",제제 다카히사,"오카모토 유키코,미츠이시 켄"
749,아사노 타다노부 특별전-새드 배케이션,2008-03-20,"1,559,000",0.0%,"1,559,000",251,251,1,39,일본,일본,,,,드라마,,
752,스폰지하우스 심야상영,2008-12-24,"5,000,000",0.0%,"5,000,000",250,250,1,1,기타,기타,,,,기타,,
753,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,"1,219,000",0.0%,"734,847,000",249,"133,827",1,22,일본,일본,,"(주)이수C&E,(주)쇼박스",전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"오오타니 이쿠에,쉬라토리 유리"
754,어사일럼,2007-10-18,"1,349,000",0.0%,"1,349,000",246,246,1,54,영국,영국,,프리비젼엔터테인먼트,청소년관람불가,"멜로/로맨스,스릴러",데이빗 맥킨지,"나타샤 리차드슨,마튼 초카스,휴 보네빌"
755,"시네마정동-마이파더,디스터비아,척앤래리",2007-09-06,"2,636,000",0.0%,"2,636,000",245,245,1,6,기타,기타,,,,기타,,
755,오페라의 유령,2004-12-08,"1,216,000",0.0%,"9,857,946,000",245,"1,546,806",1,15,미국,미국,워너 브러더스 픽쳐스,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM","12세이상관람가,12세관람가","뮤지컬,드라마",조엘 슈마허,"제라드 버틀러,에미 로섬,패트릭 윌슨,미란다 리차드슨"
757,"시네마정동-심슨가족더무비,죽어도 해피엔딩,스타더스트",2007-08-22,"2,654,000",0.0%,"2,654,000",244,244,1,8,기타,기타,,,,기타,,
758,식객 + 베오울프 + 로스트 라이언즈,2007-11-14,"2,690,000",0.0%,"2,690,000",243,243,1,6,기타,기타,,,,"SF,드라마",,
758,아트 오브 크라잉,2008-10-22,"1,396,000",0.0%,"1,396,000",243,243,1,3,덴마크,덴마크,,,,코미디,,
760,경련,,"1,204,000",0.0%,"1,204,000",242,242,1,5,일본,일본,,,청소년관람불가,"드라마,성인물(에로)",타지리 유지,"사사키 유메카,사나다 미키야"
761,"시네마정동-상사부일체,두얼굴의여친,본얼티메이텀",2007-09-21,"2,676,000",0.0%,"2,676,000",241,241,1,5,기타,기타,,,,기타,,
761,오사카 러브 스토리,2008-11-01,"1,200,000",0.0%,"1,200,000",241,241,1,19,일본,일본,,,,성인물(에로),,
763,"베로니카, 죽기로 결심하다",2007-03-23,"1,639,000",0.0%,"1,639,000",240,240,1,45,일본,일본,,(주)이모션픽처스,청소년관람불가,드라마,호리에 케이,"마키 요코,이완"
764,샘 페킨파 특별상영,2008-10-27,"1,277,000",0.0%,"1,277,000",238,238,1,10,미국,미국,,,,서부극(웨스턴),,
764,카니발 더 뮤지컬,,"1,578,000",0.0%,"1,578,000",238,238,1,37,미국,미국,,,청소년관람불가,"뮤지컬,코미디",트레이 파커,"트레이 파커,디안 바처,맷 스톤,스탠 브래키지"
766,수입/수출,2008-06-19,"1,527,000",0.0%,"1,527,000",237,237,1,49,오스트리아,오스트리아,,,15세이상관람가,드라마,울리히 세이들,"에카테리나 락,파울 호프만"
766,엘레나와 남자들,,"1,244,000",0.0%,"1,244,000",237,237,1,3,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마,멜로/로맨스",장 르누아르,"잉그리드 버그만,장 마레"
768,고고70+이글아이+모던보이,2008-10-09,"2,512,000",0.0%,"2,512,000",236,236,1,7,기타,기타,,,,기타,,
768,봄의 눈,2007-03-08,"1,601,700",0.0%,"1,601,700",236,236,1,22,일본,일본,,(주)아미가스필름,15세관람가,드라마,유키사다 이사오,"츠마부키 사토시,다케우치 유코"
770,스퀴즈박스!,,"1,559,000",0.0%,"1,559,000",235,235,1,10,미국,미국,,,,다큐멘터리,"자크 셰퍼,스티븐 사포리토",
771,더 게임 + 찰리 윌슨의 전쟁 + 마지막 선물,2008-02-05,"2,440,000",0.0%,"2,440,000",233,233,1,8,기타,기타,,,,기타,,
771,처녀의 샘,,"1,431,500",0.0%,"1,431,500",233,233,1,11,스웨덴,스웨덴,,,청소년관람불가,드라마,잉마르 베리만,"막스 본 시도우,비르이타 발베리,군넬 린드블롬"
773,나의 스캔들,2008-03-27,"1,780,000",0.0%,"1,780,000",232,232,1,15,한국,한국,주식회사 루믹스미디어,,15세이상관람가,"멜로/로맨스,드라마",신정균,"서린,강신철,김화주,최은주,이인,박주은,임영삼,고규필"
774,007 퀀텀 오브 솔러스+굿 바이+뱅크 잡,2008-11-05,"2,422,000",0.0%,"2,422,000",229,229,1,8,기타,기타,,,,기타,,
774,애니충격전 임팩트 섹션1-오타와편,,"1,099,000",0.0%,"1,099,000",229,229,3,11,기타,기타,,,,"드라마,기타",,
776,경쟁단편_일반5,,"1,109,000",0.0%,"1,109,000",228,228,1,2,필리핀,필리핀,,,청소년관람불가,애니메이션,,
776,기가 트라이브,,"710,000",0.0%,"710,000",228,228,1,32,한국,한국,,,전체관람가,"애니메이션,액션",한문중,
776,대사건,2016-09-29,"1,538,000",0.0%,"1,538,000",228,228,2,8,홍콩,홍콩,,(유)영화사 화수분,15세이상관람가,"액션,스릴러",두기봉,"임현제,진혜림,장가휘"
776,프리덤,,"1,327,000",0.0%,"1,327,000",228,228,1,5,일본,일본,,,,애니메이션,모리타 슈헤이,
776,황시+맘마미아+울학교 이티,2008-09-18,"2,436,000",0.0%,"2,436,000",228,228,1,7,기타,기타,,,,기타,,
781,"시네마정동-트랜스포머,택시4,해리포터와불사조기사단",2007-07-11,"2,530,000",0.0%,"2,530,000",226,226,1,2,기타,기타,,,,기타,,
782,외침과 속삭임,,"1,426,300",0.0%,"1,426,300",225,225,1,12,스웨덴,스웨덴,,,청소년관람불가,"드라마,멜로/로맨스",잉마르 베리만,해리엇 안데르손
782,인디아나 존스4+스피드 레이서+아이언맨,2008-05-22,"2,488,000",0.0%,"2,488,000",225,225,1,7,기타,기타,,,,기타,,
784,단지 유령일 뿐,2009-03-19,"1,288,000",0.0%,"1,288,000",223,223,1,2,독일,독일,아르떼,㈜세종커뮤니케이션스,청소년관람불가,"드라마,멜로/로맨스",마틴 집킨스,"오거스트 딜,마리아 시몬,프리치 하벌란트"
785,"시네마정동-본얼티메이텀,디스터비아,즐거운인생",2007-09-12,"2,422,000",0.0%,"2,422,000",222,222,1,7,기타,기타,,,,기타,,
786,SIFF2008_장편초청1,,"1,050,000",0.0%,"1,050,000",221,221,1,3,한국,한국,,,,드라마,,
786,이브의 유혹 - 키스,2007-08-13,"1,393,000",0.0%,"1,393,000",221,221,3,22,한국,한국,(주)화인웍스,(주)화인웍스,청소년관람불가,스릴러,남기웅,"김경익,이자경,윤미경,양영조"
786,해변의 폴린느,,"1,382,000",0.0%,"1,382,000",221,221,1,19,프랑스,프랑스,,,,드라마,에릭 로메르,
789,찰리 윌슨의 전쟁 + 라듸오 데이즈 + 원스어폰어타임,2008-02-05,"2,400,000",0.0%,"2,400,000",220,220,1,5,기타,기타,,,,기타,,
789,퍼펙트 커플,,"1,097,000",0.0%,"1,097,000",220,220,1,25,일본,"일본,프랑스",,,15세이상관람가,드라마,스와 노부히로,"발레리아 브루니 테데쉬,브뤼노 토데쉬니"
791,내 여자친구의 남자친구,,"1,321,000",0.0%,"1,321,000",218,218,1,12,프랑스,프랑스,,,,코미디,에릭 로메르,"엠마뉴엘 샤울렛,프랑수아-에릭 장드롱"
791,피티유,,"1,476,000",0.0%,"1,476,000",218,218,2,8,홍콩,홍콩,,,,"범죄,액션,드라마",두기봉,"임달화,임설,황탁령,소미기"
793,우리시대 명불허전,,"1,302,000",0.0%,"1,302,000",217,217,1,35,한국,한국,,,,기타,,
794,불륜중독,2008-11-01,"1,077,000",0.0%,"1,077,000",216,216,1,21,일본,일본,,,,성인물(에로),,
794,환상의 전차를 타고 여행하다,2008-08-22,"1,137,000",0.0%,"1,137,000",216,216,1,8,멕시코,멕시코,,,,드라마,,
796,가든,2008-06-29,"1,194,000",0.0%,"1,194,000",215,215,1,3,영국,영국,,,,드라마,데릭 저먼,"틸다 스윈튼,필립 맥도날드,피트 리-윌슨"
796,"서양골동양과자점 앤티크+연공: 안녕, 사랑하는 모든 것+007 퀀텀 오브 솔러스",2008-11-13,"2,302,000",0.0%,"2,302,000",215,215,1,7,기타,기타,,,,기타,,
796,천일의 스캔들+댄 인 러브+삼국지:용의 부활,2008-04-03,"2,328,000",0.0%,"2,328,000",215,215,1,6,기타,기타,,,,기타,,
799,인디아나 존스4+라스베가스에서만 생길 수 있는 일+88분,2008-05-29,"2,342,000",0.0%,"2,342,000",213,213,1,7,기타,기타,,,,기타,,
799,좋든 싫든 : 헤드윅 이야기,,"1,438,600",0.0%,"1,438,600",213,213,1,10,미국,미국,,,,다큐멘터리,로라 닉스,"피터 아스킨,프란시스 포드 코폴라"
799,팔로우 마이 보이스,,"1,427,000",0.0%,"1,427,000",213,213,1,10,미국,미국,,,,다큐멘터리,캐서린 링턴,프랭크 블랙
802,인디아 송,2008-10-18,"1,164,000",0.0%,"1,164,000",212,212,1,3,프랑스,프랑스,,,,"드라마,판타지,멜로/로맨스",,
803,나의 특별한 사랑이야기+연의 황후+어웨이크,2008-04-10,"2,299,000",0.0%,"2,299,000",211,211,1,14,기타,기타,,,,기타,,
804,미스플레이스트,2008-06-12,"1,413,000",0.0%,"1,413,000",209,209,1,10,미국,미국,,,,드라마,,
804,순정만화+서양골동양과자점 앤티크+커넥트,2008-11-27,"2,282,000",0.0%,"2,282,000",209,209,1,5,기타,기타,,,,기타,,
804,악몽 탐정,,"1,371,500",0.0%,"1,371,500",209,209,1,15,일본,일본,,,,"판타지,스릴러",츠카모토 신야,"마츠다 류헤이,히토미"
807,말타의 매,,"1,142,000",0.0%,"1,142,000",208,208,1,4,미국,미국,,,,"범죄,미스터리",존 휴스턴,"험프리 보가트,메리 아스토"
807,장미의 행렬,,"1,166,000",0.0%,"1,166,000",208,208,1,3,일본,일본,,,,드라마,마츠모토 토시오,
809,개구리중사 케로로,2006-05-04,"1,030,000",0.0%,"450,686,500",207,"78,886",2,22,일본,일본,TV 토쿄,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,코미디",사토 준이치,
809,천국은 기다려준다,,"987,000",0.0%,"987,000",207,207,1,2,일본,일본,,,,드라마,토키 요시마사,"이노하라 요시히코,오카모토 아야,키요키바 슌스케"
811,2006 [통합]패키지영화,,"2,060,000",0.0%,"171,240,000",206,"17,935",2,2,기타,기타,,,,,,
811,하우스 보이,,"1,028,000",0.0%,"1,028,000",206,206,1,2,미국,미국,,,,드라마,스펜서 쉴리,"닉 메이,블레이크 영-파운테인"
813,애욕온천,,"1,013,000",0.0%,"1,013,000",205,205,1,21,일본,일본,,,,성인물(에로),사토 토시키,
814,대영제국의 몰락,2008-06-28,"1,122,000",0.0%,"1,122,000",204,204,1,3,영국,영국,,,,드라마,,
814,비커밍 제인 + 바르게 살자 + 브레이브 원,2007-10-18,"2,234,000",0.0%,"2,234,000",204,204,1,7,기타,기타,,,,기타,,
814,아이언키드,2007-05-14,"622,000",0.0%,"622,000",204,204,1,18,한국,한국,,,,기타,,송준석
814,임팩트섹션1 (2008 애니충격전),2008-11-17,"970,000",0.0%,"970,000",204,204,1,7,기타,기타,,,,,,
818,따뜻한 포옹,2008-04-17,"1,264,500",0.0%,"1,264,500",203,203,1,9,일본,일본,,,,다큐멘터리,,
819,식객 + 히어로 + M,2007-11-01,"2,146,000",0.0%,"2,146,000",202,202,1,6,기타,기타,,,,기타,,
819,잊혀진 사람들,2008-08-22,"1,116,000",0.0%,"1,116,000",202,202,1,8,멕시코,멕시코,,,,드라마,,
821,캘리포니아 뷰티,2007-08-09,"1,335,000",0.0%,"1,335,000",201,201,1,29,미국,미국,,CNS엔터테인먼트,청소년관람불가,"드라마,코미디",닉 거스,"알렉 볼드윈,니키 리드"
822,2%필름페스티발,2008-03-27,"1,354,000",0.0%,"1,354,000",200,200,1,75,기타,기타,,,,기타,,
822,밈지,2008-04-25,"1,200,000",0.0%,"1,200,000",200,200,1,2,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"SF,드라마,어드벤처,판타지",로버트 세이에,리아논 레이 린
822,아파트 1303호,2007-11-19,"800,000",0.0%,"800,000",200,200,1,4,일본,일본,,유니코리아문예투자(주),15세이상관람가,공포(호러),오이카와 아타루,"이타야 유카,오타니 나오코,하츠네 에리코"
825,애니충격전 임팩트 섹션2-오타와편,,"922,000",0.0%,"922,000",199,199,3,12,한국,"한국,미국,기타",,,,드라마,,
825,영화사 1부,2008-08-22,"1,226,000",0.0%,"1,226,000",199,199,1,17,프랑스,프랑스,,,,다큐멘터리,,
827,꿈꾸는 카메라-사창가에서 태어나+프리헬드,,"396,000",0.0%,"396,000",198,198,1,2,미국,미국,,,,다큐멘터리,,
827,키친,2008-11-12,"939,000",0.0%,"939,000",198,198,1,2,일본,일본,,,,드라마,,
829,나자린,,"1,068,000",0.0%,"1,068,000",197,197,1,8,멕시코,멕시코,,,,드라마,루이스 브뉘엘,
829,전원에 죽다,2008-04-22,"1,102,000",0.0%,"1,102,000",197,197,1,3,일본,일본,,,,드라마,,
829,퀴어 단편,,"983,000",0.0%,"983,000",197,197,1,2,기타,기타,,,,기타,,
832,애니충격전 매니아 섹션1-안시편,2007-10-04,"909,000",0.0%,"909,000",196,196,1,4,기타,기타,,,,기타,,
832,형사 Duelist,2005-09-08,"1,568,000",0.0%,"5,847,214,000",196,"922,183",1,1,한국,한국,웰메이드엔터테인먼트,코리아픽쳐스(주),12세관람가,"멜로/로맨스,액션",이명세,"강동원,안성기,하지원,장민,함성원,이동렬,이상태,김성언,박민석,장민영,박세환,박승호,김신용,이응재,송영창,김준배,김보연,서동수,윤주상,박명신,박수영,변상윤"
834,내사랑 + 황금나침반 + 용의주도 미스신,2007-12-24,"2,228,000",0.0%,"2,228,000",195,195,1,1,기타,기타,,,,기타,,
834,다이브,2008-11-12,"921,000",0.0%,"921,000",195,195,1,2,일본,일본,,(주)키노아이디엠씨,전체관람가,드라마,쿠마자와 나오토,"하야시 켄토,이케마츠 소스케,미조바타 준페이"
834,바디 오브 라이즈+그 남자의 책 198쪽+이글 아이,2008-10-23,"2,062,000",0.0%,"2,062,000",195,195,1,7,기타,기타,,,,드라마,,
834,바람의 노래를 들어라,,"926,000",0.0%,"926,000",195,195,1,2,일본,일본,,,,드라마,오오모리 카즈키,사카타 아키라
838,세바스찬,2008-06-29,"1,091,000",0.0%,"1,091,000",193,193,1,3,영국,영국,세경진흥(주),,,드라마,,
838,이글아이+모던보이+내친구의 사생활,2008-10-09,"2,050,000",0.0%,"2,050,000",193,193,1,7,기타,기타,,,,기타,,
840,나니아 연대기:캐스피언 왕자+패넬로피+스피드 레이서,2008-05-15,"2,098,000",0.0%,"2,098,000",192,192,1,7,기타,기타,,,,기타,,
841,미로스페이스 개관 2주년 영화제_외국영화,2008-12-20,"955,000",0.0%,"955,000",191,191,1,10,기타,기타,,,,기타,,
841,애니충격전 매니아 섹션2-안시편,2007-10-04,"878,000",0.0%,"878,000",191,191,1,4,기타,기타,,,,기타,,
841,양다리,,"957,000",0.0%,"957,000",191,191,1,6,일본,일본,,,청소년관람불가,"드라마,성인물(에로)",사카모토 레이,"아이야마 미나미,이시카와 유이치,사노 가즈히로,요시오카 무츠오,나츠메 쿄코"
844,시에라 마드레의 보물,,"1,004,000",0.0%,"1,004,000",190,190,1,5,미국,미국,,,,"어드벤처,드라마",존 휴스턴,"험프리 보가트,월터 휴스톤"
844,"씨네큐브-알래스카,막시밀리안헤커미니콘서트",,"1,900,000",0.0%,"1,900,000",190,190,1,1,독일,독일,,,,기타,,
846,햇반환경사랑영화제,2008-07-21,"564,000",0.0%,"564,000",188,188,1,2,기타,기타,,,,기타,,
847,고래사냥,1984-03-31,"1,031,000",0.0%,"1,031,000",187,187,1,2,한국,한국,,(유)조이앤시네마,"15세이상관람가,중학생이상관람가",드라마,배창호,"최재호,김수철,이미숙,안성기,이대근"
847,바디 오브 라이즈+뱅크 잡+007 퀀텀 오브 솔러스,2008-11-05,"2,002,000",0.0%,"2,002,000",187,187,1,7,기타,기타,,,,기타,,
847,베를린 천사의 시,1993-05-15,"1,004,000",0.0%,"2,935,000",187,522,1,13,독일,독일,아르고스필름즈,,연소자관람가,"드라마,멜로/로맨스,판타지",빔 벤더스,"브루노 간츠,솔베이그 도마르틴"
847,와루보로,,"888,000",0.0%,"888,000",187,187,1,2,일본,일본,,,,코미디,스미다 야스시,"마츠다 쇼타,아라가키 유이,후쿠시 세이지"
851,SICAF2008 수상작,2008-05-25,"803,000",0.0%,"803,000",185,185,1,1,기타,기타,,,,,,
852,로미오와 줄리엣 결혼하다,2008-04-17,"1,080,500",0.0%,"1,080,500",184,184,1,22,브라질,브라질,,(주)액티버스엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",브루노 바레토,"루아나 피오바니,루이즈 구스타보"
