,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
148,"귀향, 끝나지 않은 이야기",2017-09-14,105520200,105520200,14495,14495,207,2358,한국,커넥트픽쳐스(주),15세이상관람가,드라마,조정래,"박지희,강하나,서미지,홍세나,김시은,남상지,최리,정무성,류신,임성철,이승현,오지혜,정인기,김민수,박주현,박진경,안재성,장현익,정부경,정세연,정승현,윤혜영,이경훈,이수현,이승현,이여원,이옥선,이용수,이유진,함현상,이재혁,이지수,이지은,이지은,이채현,김은나,김은나"
149,두레소리,2012-05-10,0,234535500,0,35340,1,2,한국,(주)명필름,12세이상관람가,드라마,조정래,"김슬기,조아름,함현상,이혜진,임하늬,전성배,정영진,권혁란,조정래,하늘벗,방양수,신성우"
150,소리꾼,2020-07-01,670872680,670872680,82600,82600,573,13997,한국,(주)리틀빅픽쳐스,12세이상관람가,사극,조정래,"이봉근,이유리,김하연,박철민,김동완,한인수,정무성,임성철,김병춘,김강현,박재민,지태양,김준형,차정환,김혁종,류신,김유나,정인기,오지혜,송철호,김병철,임형태,이나리,송민경,고수진,문채영,남상지,최대성,이지수,구본진,김시호,김신광,박신혜,정순미,정원형,박소은,정강홍,정종욱,정인,이의수,박종서,정재환,이은석,임기향,김민선,황인우,조홍우,박정철,박승원,최용석,엄 지,이송미,강민지,장민성,유태성,김정원,조진영,김문현,명라엘,양하나,전상협,조아한,류연영,전준형,천영암,김정환,강성진,전운종,오진욱,홍인아,설윤지,김시혜,왕나경,이시우,임소현,이단비,오진희,양주빈,김강희,이서아,조혜리,이주원,최재정,정은지,김수민,김지현,유한별,노아림,김동진,임송택,이현수,김래윤,이재혁,이현석,김진휘,강학수,윤석기,고석진,배정찬,민현기,박주현,이승현,노을,장승연,김윤정,최설,손진환,한동규,강성호,신유람,원태희,조지승,조아인,이규혁,이남균,김명자,안신권,이채령,구민혁,이상희,박원진,박태산,박종상,이일규,전희련,정시연,홍혜지,조윤상,김도훈,박진수,류경환,진시원,이은정,정재훈,현오봉,박영덕,박종범,권현제,윤준호,고명일,서호준,한동원,유서준,정시후,남승화,이동욱,이창원,남태하,이동기,정동근,구자건,공현대,조나단,황재운,박성진,이웅규,김용민,정현준,김태환,김수한,신안식,김병철,박범기,정태영,변만후,조한결,안정호,박동일,임주영,임정욱,이태강,윤진우,신지우,고창균,김소리,천선우,김민준,손숙,최리,이필모,더 원,조상기,박근수,최원석,박가영,노영완,김호연"
151,귀향,2016-02-24,490000,1480488214,70,3587252,1,1,한국,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나,정무성,류신,윤정로"
152,파울볼,2015-04-02,235292500,235292500,31137,31137,231,3859,한국,오퍼스픽쳐스(유),전체관람가,다큐멘터리,"조정래,김보경","김성근,조진웅,박지은,박진영,설재훈,이경태,이동현,이상훈,이상훈,이성진,이승엽,이승재,이승주"
153,마리,,27885,27885,39,39,1,3,벨기에,,,,조제피엔 쉬퍼스,
154,시수옥:감금된 소녀들 파트1,2017-09-06,2000,2000,1,1,1,1,일본,위드 라이언 픽쳐스,청소년관람불가,공포(호러),조조 히데오,"카타야마 모에미,타치바나 안나"
155,나의 노예가 되어주세요 2,2019-03-26,2000,2000,1,1,1,1,일본,(주)엔케이컨텐츠,[국내] 청소년 관람불가,멜로/로맨스,조조 히데오,"마이구마 카츠야,유리사,미우라 마사키"
156,나의 노예가 되어주세요 3,2019-03-26,2000,2000,1,1,1,1,일본,(주)엔케이컨텐츠,[국내] 청소년 관람불가,멜로/로맨스,조조 히데오,"마이구마 카츠야,유리사"
157,러브앤서울 복숭아마을 도색소동기 무삭제판,2015-11-19,4000,4000,1,1,1,1,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,나나우미 나나
158,미궁: 비밀애 무삭제 특별판,2015-07-02,5000,5000,1,1,1,1,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,김민기
159,불륜 고백 무삭제판,2015-07-02,5000,5000,1,1,1,1,일본,조이앤키노,청소년관람불가,멜로/로맨스,조조 히데오,"마츠우라 히로미,요시오카 무츠오"
160,가정교사 길들이기,2017-05-16,5000,5000,1,1,1,1,일본,(주)에스와이미디어,청소년관람불가,멜로/로맨스,조조 히데오,"미나토 리쿠,와다 미사"
161,시수옥:감금된 소녀들 파트2,2017-10-23,5000,5000,1,1,1,1,일본,,[국내] 청소년 관람불가,공포,조조 히데오,
162,의사와 간호사 불륜,2016-01-06,8000,8000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,히로세 나나미
163,트럭 운전사 나미2,,7000,7000,2,2,1,1,일본,씨에이엔,[국내] 청소년 관람불가,드라마,조조 히데오,요시자와 아키호
164,AV 아이돌,2012-08-02,10000,10000,2,2,1,1,한국,골든타이드픽처스(주),청소년관람불가,코미디,조조 히데오,"여민정,타츠미 유이"
165,트럭 운전사 나미1,2010-11-05,10500,10500,3,3,1,1,일본,,[국내] 청소년 관람불가,드라마,조조 히데오,"요시자와 아키호,콘노 리노,요시오카 무츠오"
166,내가 원하는 남자,,8000,8000,4,4,1,1,일본,씨앤피미디어,[국내] 청소년 관람불가,에로,조조 히데오,"마츠노이 미야비,리리 쿠리바야시"
167,18禁 린코 2,2011-11-17,30000,30000,10,10,1,1,일본,,[국내] 청소년 관람불가,코미디,조조 히데오,"타시로 사야카,카와이 류노스케,후쿠텐"
168,음란한 게이샤,2010-11-18,30000,30000,10,10,1,1,일본,,[국내] 청소년 관람불가,에로,조조 히데오,"호노카,마츠우라 유야,시마다 사유리"
169,게이샤의 순정상실,2013-04-25,30000,30000,10,10,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,요시오카 무츠오
170,어린 에츠코의 고민,2013-10-24,50000,50000,10,10,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,"메구리,모리야 후미오"
171,에어섹스,2012-07-31,57000,57000,10,10,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,하나 사사
172,양키 아이돌,2014-11-06,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,코미디,조조 히데오,"아야세 렌,오키 히토미"
173,여대생 살인기,2015-12-25,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,드라마,조조 히데오,"타카이 케이코,미야지 나오미"
174,이복자매-언니애인과의 황홀한 정사,2015-08-24,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,조조 히데오,"하마다 쇼코,키시 아이노"
175,이케부쿠로 양키전쟁,2016-04-15,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,액션,조조 히데오,아사히나 아카리
176,트럭걸 나미,2016-05-19,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,조조 히데오,요시자와 아키호
177,타나토스,2013-06-17,150000,150000,10,10,1,1,일본,(주)영진크리에이티브,15세이상관람가,드라마,조조 히데오,"이시마츠 가츠,토쿠야마 히데노리"
178,트럭 운전사 나미 3,,38500,38500,11,11,1,2,일본,,,,조조 히데오,
179,욕망의 트라이앵글,2013-07-03,250000,250000,50,50,1,1,일본,(주)수키픽쳐스,청소년관람불가,스릴러,조조 히데오,하타노 유이
180,모모키야여관 포르노 촬영기,2014-09-03,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,"니시노 쇼,하야세 아리스"
181,실화!정말있었던이야기,2014-12-10,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,모치다 아카네
182,꽃은 밤에 피고-유리아,2015-07-08,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,"후지이 셰리,사카키바라 준"
183,부부교환: 바꿔서 해볼까?,2017-01-19,270000,270000,54,54,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,조조 히데오,"나츠메 쿄코,시노하라 사유리"
184,동거녀의 달콤한 젤리,2016-04-21,300000,300000,60,60,1,1,일본,(주)콘텐츠랩자박,청소년관람불가,멜로/로맨스,조조 히데오,사쿠라 유라
185,조건만남 : 불륜의 시작,2016-03-31,300000,300000,60,60,1,1,일본,(주)콘텐츠랩자박,청소년관람불가,멜로/로맨스,조조 히데오,아오이
186,화끈하게 주는 젊은 애인,2015-02-12,300000,300000,60,60,1,1,일본,(주)콘텐츠랩자박,청소년관람불가,성인물(에로),조조 히데오,미즈모토 유나
187,흑역사,2013-05-30,460000,460000,92,92,1,1,일본,(주)수키픽쳐스,청소년관람불가,성인물(에로),조조 히데오,나나우미 나나
188,우리들의 격정,2014-10-02,300000,300000,140,140,1,1,일본,(주)제이에이와이이엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,와카나 히카루
189,맛색녀의 성적유희,2019-02-07,1179000,1179000,244,244,19,20,일본,,[국내] 청소년 관람불가,멜로/로맨스,조조 히데오,코가와 이오리
190,인공지능 남자친구,2016-06-09,2577000,2577000,500,500,20,23,일본,골든타이드픽처스(주),청소년관람불가,멜로/로맨스,조조 히데오,유메 카나
191,미궁: 비밀애,2015-04-23,2642000,2642000,513,513,20,47,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,김민기
192,러브앤서울 복숭아마을 도색소동기,2015-07-27,3847000,3847000,744,744,20,38,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,"나나우미 나나,이헌주,조현숙"
193,"실종, 어느날납치된소녀",2012-04-16,350050,350050,75,75,1,1,일본,(유)조이앤컨텐츠그룹,청소년관람불가,범죄,조조 히데오 / 죠죠 히데오,"카에데,후지시로 메이"
194,남자의 자리,,35544,35544,64,64,1,4,한국,,,애니메이션,조종덕,
195,우리집 멍멍이 진진과 아키다,,973100,973100,114,114,1,13,한국,,[국내] 12세 관람가,애니메이션,조종덕,
196,픽토그램 인사이드,,0,376100,0,371,1,1,한국,,,애니메이션,조주상,
197,무림방주: 절대고수의 탄생,2020-01-10,669000,669000,162,162,18,44,중국,(유)조이앤시네마,15세이상관람가,사극,조지,황건
198,시체들의 새벽,2020-04-15,2891200,2891200,327,327,8,117,미국,,15세 관람가 ,공포,조지 A. 로메로,"데이비드 엠지,켄 포리,스콧 H. 라이니거"
199,유아 낫 유,2015-01-21,138505400,138505400,17372,17372,103,1243,미국,(주)마인스 엔터테인먼트,15세이상관람가,드라마,조지 C. 울프,"힐러리 스웽크,에미 로섬,조쉬 더하멜"
200,람보 2,1985-08-03,90000,90000,33,33,1,3,미국,,15세 관람가 ,액션,조지 P. 코스마토스,"실베스터 스탤론,리차드 크레나,찰스 네이피어"
201,에스케이프 아테네,1981-05-02,243000,243000,81,81,1,3,영국,,,,조지 P. 코스마토스,
202,카산드라 크로스,1977-01-01,223000,223000,85,85,1,4,미국,,,,조지 P. 코스마토스,
203,레비아탄,1989-06-24,212000,212000,106,106,1,2,미국,메트로-골드윈-마이어,연소자관람가,SF,조지 P. 코스마토스,"피터 웰러,리차드 크레나"
204,로마여 영원하라,,20000,948000,10,474,1,1,이탈리아,,15세 관람가 ,드라마,조지 P. 코스마토스,"리차드 버튼,마르첼로 마스트로야니,델리아 보카르도"
205,컨트롤러,2011-03-03,387000,-1432345796,53,373397,1,5,미국,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,스릴러,조지 놀피,"맷 데이먼,에밀리 블런트"
206,그레이트 왈도 페퍼,,60000,60000,30,30,1,1,미국,,,모험,조지 로이 힐,"로버트 레드포드,보 스벤슨,보 브런딘"
207,스팅,1978-11-04,368000,1120000,137,283,1,3,미국,,15세 관람가 ,코미디,조지 로이 힐,"폴 뉴먼,로버트 레드포드,로버트 쇼"
208,내일을 향해 쏴라,,96000,13173000,32,6100,1,1,미국,,15세 관람가 ,서부,조지 로이 힐,"폴 뉴먼,로버트 레드포드,캐서린 로스"
209,전자 미로,,111421,111421,135,135,1,1,미국,,,,조지 루카스,
210,스타워즈:에피소드1 보이지 않는 위험,1999-06-26,22000,1230735000,2,110702,1,1,미국,이십세기폭스코리아(주),전체관람가,SF,조지 루카스,"이완 맥그리거,리암 니슨,나탈리 포트만"
211,마술의 사랑,,59000,59000,24,24,1,3,미국,,,,조지 마샬,
212,꼬마돼지 베이브 2,2000-02-19,136000,136000,21,21,1,1,미국,,전체 관람가 ,모험,조지 밀러,"마그다 즈밴스키,제임스 크롬웰,메리 스타인"
213,로렌조 오일,1993-03-20,90000,90000,30,30,1,1,미국,,15세 관람가 ,드라마,조지 밀러,"닉 놀테,수잔 서랜든,피터 유스티노프"
214,매드맥스,1980-07-26,207000,1057000,31,189,1,2,미국,,청소년 관람불가 ,SF,조지 밀러,"멜 깁슨,조안느 사무엘,로저 워드"
215,해피 피트 2,2012-02-02,1463939000,1463939000,185744,185744,315,7802,호주,워너브러더스 코리아(주),전체관람가,애니메이션,조지 밀러,"일라이저 우드,핑크,로빈 윌리엄스,엘리자베스 데일리,브래드 피트,맷 데이먼"
216,매드 맥스: 분노의 도로,2015-05-14,259692500,-709880506,29893,3914023,38,2174,미국,워너브러더스 코리아(주),15세이상관람가,액션,조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,휴 키즈 바인,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼"
217,해피 피트,2006-12-21,35000,-830764296,8,574916,1,2,미국,워너브러더스 코리아(주),전체관람가,애니메이션,"조지 밀러,주디 모리스",로빈 윌리엄스
218,아이 리멤버 마마,,244000,244000,52,52,1,4,미국,,[국내] 12세 관람가,가족,조지 스티븐스,"아이린 던,바바라 벨 게디스,오스카 호몰카"
219,스윙 타임,,195000,851000,40,160,1,3,미국,,,코미디,조지 스티븐스,"프레드 아스테어,진저 로저스,빅터 무어"
220,사랑의 별장,,2025000,2025000,1010,1010,1,15,미국,,,코미디,조지 스티븐스,"캐리 그랜트,진 아서,로널드 콜먼"
221,젊은이의 양지,1972-10-28,1892000,21677000,946,10144,1,31,미국,,[국내] 15세 관람가,드라마,조지 스티븐스,"몽고메리 클리프트,엘리자베스 테일러,쉘리 윈터스"
222,자이언트,1974-02-28,1255000,19124712,625,10651,1,21,미국,,12세 관람가 ,드라마,조지 스티븐스,"엘리자베스 테일러,록 허드슨,제임스 딘"
223,셰인,,3935000,27094000,1965,12836,1,40,미국,,,드라마,조지 스티븐스,"앨런 래드,진 아서,밴 헤플린"
224,나홀로,,306000,306000,153,153,1,9,미국,,,,조지 시드니,
225,닻을 올리고,,142000,2373000,71,981,1,9,미국,,,멜로/로맨스,조지 시드니,"프랭크 시나트라,캐서린 그레이슨,진 켈리"
226,스카라무슈,1973-06-02,1200000,2324000,597,1133,1,32,미국,,,모험,조지 시드니,"스튜어트 그레인저,엘레노 파커,자넷 리"
227,비련의 공주 엘리자베스,,178000,2392000,89,1196,1,12,미국,,,드라마,조지 시드니,"진 시몬즈,스튜어트 그레인저,데보라 카"
228,삼총사,,180000,3730000,90,1855,1,4,미국,,,액션,조지 시드니,"라나 터너,진 켈리,준 앨리슨"
229,여심,,341000,5995000,163,2723,1,12,미국,,,,조지 시드니,
230,애심,1973-03-10,3471000,20602000,1708,10122,1,32,미국,,[국내] 12세 관람가,드라마,조지 시드니,"타이론 파워,킴 노박,빅토리아 쇼우"
231,36시간,,136000,136000,68,68,1,3,미국,,,스릴러,조지 시튼,"제임스 가너,에바 마리 세인트,로드 테일러"
232,선생님의 애완동물,,28000,444000,14,222,1,1,미국,,,미국,조지 시튼,"클라크 게이블,도리스 데이,기그 영"
233,누구를 위한 반역인가,,3662000,3662000,1826,1826,1,25,미국,,,드라마,조지 시튼,"윌리엄 홀든,릴리 팔머"
