,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
11258,돈,2019-03-20,-1194527010,-1194527010,3389125,3389125,1431,120809,한국,(주)쇼박스,15세이상관람가,범죄,박누리,"류준열,유지태,조우진,원진아,박명신,이화룡,오희준,정기섭,차래형,김강현,유재명,이서환,정만식,임세미,한주완,서명찬,이무생,홍인,임천석,우지이,강우신,홍석찬,임교은,박용복,백명재,백정우,추판호,배재완,추국현,주제희,김일석,안문주,선인호,황혜진,현명석,노현욱,구혜연,권욱락,환현규,서아라,강이나,천세라,최별하,최예록,박아정,현정애,김운송,허철영,구효길,백승인,주동희,이태검,강덕중,남문철,동윤석,동현배,고해성,박상훈,곽진석,구본진,박성용,맹나현,박성현,박세정,권지훈,권혁성,서정우,김기정,선율우,박준혁,성승주,박준호,김대현,손영민,손우진,손종학,송승현,신재민,변진수,김민아,김민재,안현빈,유지수,오경민,오대환,육효명,김상욱,신나리,김세정,윤선혜,윤용석,윤용석,윤육,이정철,고재경,장영주,김재영,허지나,최영우,이지연,장훈,김혜련,김혜준,이지혜,황병국,이수련,조우진,김종수,이육헌,최현종,황정민,최정현,김시우,조정원,정도원,이가경,강동균,정민규,주보라,김지나,김지성,진선규,이도국,김진옥,최희진,이연우,김하영,김성강,정세아,김태한,김왕도,이민정,김윤영,김윤오,김찬이,이원찬,이현일,이유진,명재환,이윤경,이은석,정수용,김태빈,이이슬,박광진,김철민,윤채연,김진호,박소리,안지은,안태준,이호근,박현욱,최현종,전희련,오승훈,장규미,김현우,한성호,한수용,곽진석,장규미,노상현"
11259,오래된 사진,,48000,48000,24,24,1,2,한국,,,드라마,박단비,
11260,봉이 김선달,2016-07-06,794000,-952022542,109,2051386,2,9,한국,(주)씨제이이엔엠,12세이상관람가,사극,박대민,"유승호,조재현,고창석,라미란,시우민,연우진,전석호,서예지,주영호,박예슬,박상현,박진성,유일한,이선희,이규형,송재룡,권태원,김승훈,김경룡,최정현,조현식,김정화"
11261,무문관,2018-04-19,166650700,166650700,21808,21808,43,1145,한국,영화사 마농(주),전체관람가,다큐멘터리,박대원,"김명수,김정숙"
11262,기이한 춤 : 기무,2011-03-26,98000,98000,18,18,2,6,한국,시네마달,12세이상관람가,다큐멘터리,박동현,"박동현,김정인"
11263,계몽영화,2010-09-16,494000,18605800,76,2493,1,1,한국,㈜인디스토리,15세이상관람가,드라마,박동훈,"최찬숙,정승길,김소숙,김지인,오우정,이상현,박혁권,김희성,최차남,박준수,심영민,안선유,문경희,문상우,박동훈,유승희,임경애,임세운,이홍선,배용근,최교식,오연아,손병욱"
11264,법피아,2019-05-02,437000,437000,68,68,2,12,한국,월드 영화사,15세이상관람가,다큐멘터리,박두혁,"박두혁,오안진,손선아,류종록,류종록,윤진혁,김나인,이유민,김나인,윤지원,박준호,박찬종,송현욱,송현욱,김두현,봉신주,신하준,김수영,이종운,김자성,고재경,장영근,정현수,이준희,이성민,김재민,이지한,황성호,김종식,이수빈,윤지원,조윤진,최정호,강민철,강석천,강소완,고명일,고창은,구인교,김지한,김경옥,김도환,이희규,이우림,김재준,김채근,김현재,우정,문유일,유성간,정락생,윤예서,김창수,정지욱,정지후,이지혁,이소금,이순화,박이건,이은기,박힘찬,임지효,송왕준,장수애,소병후,임대웅,변용학,홍은기,황으뜸,황주섭,황진환,허웅,홍산,이영호,신승환"
11265,하나안,2012-10-11,110000,7471400,17,1020,1,7,한국,㈜인디스토리,청소년관람불가,드라마,박루슬란,"스타니슬라브 장,바호디르 무사에프,일벡 파이지에프,드미트리 엄,박루슬란"
11266,미안합니다,,78000,78000,45,45,1,4,한국,,,한국,박명랑,"박진홍,유치혁,최재환"
11267,분노의 윤리학,2013-02-21,1658653000,1658653000,225618,225618,302,11909,한국,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,스릴러,박명랑,"이제훈,조진웅,곽도원,문소리,이승준,고성희,박길수,진용욱,이나라,김태훈,곽진무,김기천,최광일,한이진"
11268,"달리는 꿈의 상자, 모모",,380000,470000,75,90,1,4,한국,,,다큐멘터리,박명진,
11269,개구장이 도련님,,354000,656000,177,328,1,18,한국,,,,박문수,
11270,보드랍게,,607000,607000,105,105,1,12,한국,,,다큐멘터리,박문칠,
11271,마이 플레이스,2014-01-30,532000,19115800,266,2951,1,14,한국,KT&G 상상마당,[국내] 전체 관람가,다큐멘터리,박문칠,박문칠
11272,파란나비효과,2017-06-22,36168100,36168100,5259,5259,41,475,한국,인디플러그,[국내] 12세 관람가,다큐멘터리,박문칠,"배미영,이수미,김정숙"
11273,초롤케의 딸,,73000,161000,13,34,1,9,한국,㈜인디스토리,12세이상관람가,다큐멘터리,박미선,파스쿠알라
11274,당일배송,,52481,52481,77,77,1,2,한국,,,애니메이션,박민,곽지훈
11275,녹화중이야,2017-03-02,3761500,3761500,552,552,6,76,한국,"노가리필름,(주)인디플러그",15세이상관람가,멜로/로맨스,박민국,"최현우,김혜연,박민국,박상규,조건호,윤태희"
11276,내사랑 제제,,10000,10000,2,2,1,1,한국,,,한국,박배일,
11277,제제에게 가는 길,,15000,15000,6,6,1,1,한국,,,,박배일,
11278,사상,,140000,140000,20,20,1,3,한국,,,다큐멘터리,박배일,
11279,잔인한 계절,,25000,346000,5,62,1,1,한국,,[국내] 12세 관람가,다큐멘터리,박배일,"허순남,박상건,강병문"
11280,밀양전,,779000,779000,147,147,1,15,한국,,[국내] 15세 관람가,다큐멘터리,박배일,
11281,깨어난 침묵,,540000,1343000,108,259,1,2,한국,,,다큐멘터리,박배일,
11282,라스트 씬,2019-12-12,2215000,3011000,346,467,7,119,한국,(주)시네마달,전체관람가,다큐멘터리,박배일,"정진아,김형운,성호준,이현아,김도란,김슬기,김소정,권정삼,박광수,백진이,이상우,이세린,김현수,김형수,변영주,안정숙,안재훈,송은지,조영각,지용석"
11283,나비와 바다,2013-01-24,7456000,7480000,1235,1240,13,202,한국,(주)시네마달,12세이상관람가,다큐멘터리,박배일,"재년,강숙자,윤윤자,노재년,강우영"
11284,소성리,2018-08-16,14414500,14414500,2266,2266,18,334,한국,(주)시네마달,12세이상관람가,다큐멘터리,박배일,"도금연,임순분,김의선,강현욱"
11285,밀양 아리랑,2015-07-16,93000,18248000,38,3045,1,8,한국,"시네마달, 밀양아리랑 배급위원회",[국내] 15세 관람가,다큐멘터리,박배일,"김말해,박은숙,손희경"
11286,가정부의 목적,2017-06-29,2000,2000,1,1,1,1,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,"예다,난희,재훈"
11287,누드모델 무삭제 특별판,2017-07-04,2000,2000,1,1,1,1,한국,,,,박범수,
11288,맛있는 영화 무삭제 감독판,2017-08-08,2000,2000,1,1,1,1,한국,,,,박범수,
11289,야한여친,2017-09-20,2000,2000,1,1,1,1,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,"지오,예다,재훈"
11290,19금 섹스비디오 무삭제 감독판,2017-04-17,3000,3000,1,1,1,1,한국,,,,박범수,
11291,누드모델,2017-06-06,3000,3000,1,1,1,1,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,"별이,혜원,상두"
11292,우리 지금 할래 무삭제판,2017-06-13,3000,3000,1,1,1,1,한국,,,,박범수,
11293,정사: 바람난 유부녀들-감독판,2017-12-24,3000,3000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,박범수,"예다,석봉,하빈"
11294,19금 섹스비디오,2017-02-21,5000,5000,1,1,1,1,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,윤지
11295,정사 : 바람난 유부녀들 무삭제판,2018-01-15,6000,6000,3,3,3,3,한국,,,,박범수,
11296,친구애인,2016-12-12,20000,29000,4,6,1,4,한국,,[국내] 청소년 관람불가,멜로/로맨스,박범수,"지오,해일"
11297,여비서,2016-12-22,45000,88000,9,18,1,9,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,영선
11298,19금 정사: 말할 수 없는 비밀,2016-08-18,942000,942000,179,179,19,22,한국,(주) 케이알씨지,[국내] 청소년 관람불가,드라마,박범수,"써니,윤아,찌게"
11299,로라의 섹스 파트너,2016-07-28,1197000,1197000,230,230,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,박범수,윤지
11300,완전한 사육 : 소원을 말해봐,2016-06-01,1202000,1202000,230,230,20,20,한국,,,,박범수,
11301,맛있는 영화,2016-05-25,1207000,1207000,231,231,20,21,한국,(주) 케이알씨지,[국내] 청소년 관람불가,멜로/로맨스,박범수,"릭스,다나"
11302,우리 지금 할래,2016-04-20,1483000,1483000,286,286,20,22,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,"수지,연희"
11303,레드카펫,2014-10-23,-1889297716,-1889297716,316953,316953,385,17696,한국,(주)프레인글로벌,15세이상관람가,멜로/로맨스,박범수,"윤계상,고준희,오정세,조달환,황찬성,신지수,장래군,허진,이미도,안재홍,윤다경,김자영,조혜선,손병욱"
11304,오늘도 위위,2019-10-17,11681460,11916460,1416,1463,40,234,한국,(주)영화사오원,전체관람가,드라마,박범준,"선우선,남지우,심형탁,이새별,강희주,김사라,이슬,여은미"
11305,인디다큐페스티발2016 포럼 기획3,,490000,490000,98,98,1,2,한국,,,,"박병래,임철민",
11306,너에게만 들려주고 싶어,2017-05-25,2040000,2040000,255,255,1,1,한국,(주)액티버스엔터테인먼트,12세이상관람가,멜로/로맨스,박병환,"팀,손하정,최종남,차수빈,김나온"
11307,홀리,2013-06-20,6710000,6710000,1785,1785,7,127,한국,(주)액티버스엔터테인먼트,15세이상관람가,드라마,박병환,"신이,방민아,정애연,경수진,이창대,박준서,김나온"
11308,배꼽,2013-01-17,300000,300000,50,50,1,5,한국,타임스토리그룹(주),청소년관람불가,가족,박보상,"김승우,이미숙,천호진,김효진,지서윤,예학영"
11309,빈센트,2017-12-14,881500,881500,265,265,5,61,한국,"(주)인터하우스,노바엔터테인먼트",12세이상관람가,드라마,박보상,"홍경인,고유진,배슬기,김기연,유주오,윤선아,이영광,이재호,조채연,고경아,고봉성,선정하"
